
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	500

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
139.570000	9503.315899	8136.860593	17.451552	17.103130
105.660000	21739.238245	21983.943783	17.997418	17.746600
139.570000	891.115581	875.023167	15.368952	14.702800
493.700000	17341.437615	18274.330841	18.063764	17.322960
0.511000	12.358329	10.963742	17.907339	17.396830
938.270000	1882.032981	1754.878570	16.216339	16.080520
938.270000	7766.479472	7725.143277	15.683418	15.327580
139.570000	29216.019580	29279.112862	19.260139	18.495090
105.660000	19744.826917	19409.422088	18.547600	18.015380
938.270000	24445.677801	29533.908441	16.686152	16.077850
139.570000	3006.093060	3155.489740	17.375497	16.578920
105.660000	529.086969	432.562506	15.756776	14.816720
0.511000	4825.189118	4531.181986	53.265152	53.228230
938.270000	20903.415838	22473.205967	16.613873	16.018220
105.660000	66.588436	70.403799	38.212285	37.854370
938.270000	3687.904032	3463.583994	15.052867	14.349470
0.511000	1111.742476	1195.047130	25.670836	25.470020
493.700000	53993.790376	54612.250722	17.942939	17.584620
493.700000	914.693524	1020.134441	16.470394	15.706720
139.570000	960.078169	821.334645	16.117091	15.612380
105.660000	119.776180	166.377133	21.804461	21.212260
139.570000	147.043886	147.915590	22.855739	22.113830
0.511000	19281.464742	19343.860039	157.634642	158.500100
493.700000	1069.791105	1147.991832	16.178042	15.986180
0.511000	7725.338460	8143.273640	75.190436	73.687550
139.570000	61795.930845	62230.787037	19.409552	18.722930
0.511000	49020.029032	42062.467171	373.945097	375.170600
938.270000	1584.534760	1686.470195	16.931036	16.289670
0.511000	162.736404	172.059010	18.507145	18.194270
105.660000	50544.991982	45340.500771	20.166321	19.631620
105.660000	95.531146	98.790214	26.217242	25.914130
0.511000	105.150780	113.096074	18.359352	18.056320
938.270000	34588.538403	43786.442591	17.878752	17.448450
493.700000	2470.818092	2194.860884	14.729770	13.932950
0.511000	80982.947487	75812.736258	609.231970	610.896890
0.511000	892.983799	773.813141	24.345545	24.197320
493.700000	5290.952343	6111.613735	15.586867	15.248370
0.511000	51805.482262	55459.335001	395.533800	396.728180
938.270000	1701.838692	1465.496373	16.887885	16.168630
938.270000	2327.417872	2013.241225	16.249242	15.636410
493.700000	3780.946399	3865.960906	16.016764	15.378310
938.270000	3032.232653	2983.503278	14.758897	14.366380
493.700000	1887.041411	1911.702065	15.087927	14.888810
0.511000	9313.667673	11576.592606	84.567800	84.082750
105.660000	858.085328	857.380188	16.100909	15.397000
0.511000	7563.402463	8247.848055	70.703758	70.941010
493.700000	18547.460089	14455.693581	17.474745	17.058630
105.660000	78.417860	78.742542	30.759479	29.888870
938.270000	89321.613337	85825.157059	17.338818	17.132500
105.660000	165.134930	168.431827	18.462376	18.225420
938.270000	2809.848461	2773.558953	16.190448	15.768130
493.700000	1803.325879	1549.596806	15.850630	15.073040
105.660000	3890.898828	4192.418183	17.743903	17.153860
493.700000	32756.406597	30254.583392	18.134424	17.682520
0.511000	27061.473176	27216.246616	218.252273	218.590230
139.570000	1202.530916	1130.288150	16.003279	15.056130
493.700000	2724.616548	2504.093939	14.535048	14.163460
938.270000	1238.755537	1157.871320	19.735345	19.286300
139.570000	20217.542393	19703.405085	18.797879	17.902350
139.570000	3419.577339	3314.241433	17.254673	16.527300
0.511000	7760.998218	8417.276486	75.404576	74.048000
0.511000	243.584501	217.460952	19.574067	18.770990
139.570000	5138.825300	5667.548610	17.759006	17.424420
0.511000	384.357895	381.659296	21.227309	21.093890
105.660000	21739.238245	23651.556213	17.501176	17.416410
105.660000	118.326174	142.253332	20.931721	20.348070
493.700000	44786.991831	47026.863032	17.973145	17.281130
938.270000	7017.383275	6839.549455	15.235721	14.699240
139.570000	158.640600	159.563350	21.194945	20.410370
938.270000	861.543737	781.747122	24.853655	24.033560
0.511000	294.374847	299.737892	18.692697	18.172020
105.660000	2322.653051	2191.258667	17.721788	17.162760
493.700000	44950.511633	47752.616942	18.521709	18.133750
493.700000	2497.627831	2578.116988	14.471400	13.978340
0.511000	2644.393901	2872.527161	38.618988	37.529520
105.660000	84.223742	82.011419	28.653145	28.695380
493.700000	45320.641235	47452.185369	18.101521	17.801780
493.700000	9803.015231	9233.282272	18.052976	17.893450
493.700000	536.757558	380.768670	20.937115	20.300010
0.511000	12221.566334	12782.239737	107.490424	107.530690
105.660000	1348.363200	1568.037608	15.805321	15.218110
493.700000	633.453088	696.941963	19.092927	18.480850
105.660000	74.716423	74.223396	34.336739	33.476460
493.700000	3624.327770	4105.780588	15.478448	14.800700
105.660000	2256.134028	2264.634126	16.878715	16.402700
0.511000	74129.315931	86360.236835	565.954236	568.541790
105.660000	66.257106	58.394037	39.594212	39.208060
105.660000	451.013991	459.966307	14.580358	14.077130
139.570000	1138.910232	1262.916933	16.266503	15.843780
0.511000	22.894314	23.804743	17.959661	17.756390
139.570000	87475.623982	92978.974265	19.753685	19.312110
0.511000	16.077565	16.114232	17.586400	16.912670
139.570000	32734.297206	31439.081994	18.748794	18.154220
105.660000	65.829157	55.382056	38.691267	38.691860
493.700000	20345.449611	20754.600554	18.061606	17.351440
0.511000	2035.822326	2275.331620	32.798927	31.845980
105.660000	82441.932528	84093.679175	20.296315	19.864800
938.270000	69037.572036	67937.859928	18.376073	17.884550
938.270000	42726.605720	43822.620661	18.373376	17.686970
938.270000	32748.502606	28256.137107	17.538394	16.867280
493.700000	69800.067613	75618.515615	18.566479	18.114170
139.570000	3075.724625	3297.272515	17.363091	16.927800
0.511000	103.430087	103.956101	18.103139	17.513420
938.270000	29390.541750	31277.226144	18.131727	17.496510
938.270000	9754.493616	10536.640431	16.852285	16.059160
