
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[0.5, 0.5, 0.5] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	0.001 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	50

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
493.700000	599.905473	763.021846	nan	nan
938.270000	2258.488363	2018.620284	nan	nan
938.270000	26598.529584	25018.129392	nan	nan
493.700000	9811.616562	10345.354974	nan	nan
938.270000	37030.421219	29851.194151	nan	nan
938.270000	8470.280934	7197.223726	nan	nan
139.570000	156.199828	168.506382	nan	nan
139.570000	7569.965300	6704.644275	nan	nan
139.570000	141.709516	163.807089	nan	nan
0.511000	479.767278	534.992649	nan	nan
0.511000	12.358329	12.716046	nan	nan
938.270000	2181.951454	1740.635921	nan	nan
139.570000	150.295684	149.846586	nan	nan
938.270000	1449.156647	1325.789085	nan	nan
105.660000	176.684405	182.225661	nan	nan
938.270000	18353.405735	19029.503413	nan	nan
105.660000	2564.073057	2219.200225	nan	nan
105.660000	445.973199	485.565722	nan	nan
139.570000	2596.410561	2653.590482	nan	nan
493.700000	1740.287262	1667.270976	nan	nan
105.660000	4180.576998	3370.489566	nan	nan
139.570000	308.502346	291.483417	nan	nan
139.570000	1076.354994	1050.193123	nan	nan
0.511000	15.037360	15.594847	nan	nan
105.660000	6303.169176	6950.545808	nan	nan
938.270000	2299.538457	2393.651352	nan	nan
0.511000	50626.140566	54586.176181	nan	nan
938.270000	1300.351144	1130.839637	nan	nan
493.700000	55695.975904	51743.290160	nan	nan
493.700000	2249.097951	1930.549162	nan	nan
493.700000	2081.153733	2264.406176	nan	nan
938.270000	47785.260648	49911.159265	nan	nan
0.511000	12.457125	12.043090	nan	nan
0.511000	30616.521263	28474.797111	nan	nan
0.511000	16.381920	17.161546	nan	nan
938.270000	2786.380692	2466.424097	nan	nan
139.570000	22876.275742	24544.381682	nan	nan
0.511000	1502.330146	1508.590045	nan	nan
105.660000	57.917439	61.064877	nan	nan
105.660000	1764.464978	1720.299690	nan	nan
493.700000	2858.163885	2508.523880	nan	nan
0.511000	332.674281	315.288233	nan	nan
938.270000	2520.876864	2062.778484	nan	nan
105.660000	2665.931224	3009.413176	nan	nan
938.270000	19328.593207	19599.051456	nan	nan
139.570000	265.404121	260.214806	nan	nan
0.511000	16.063218	14.837861	nan	nan
105.660000	526.648232	560.418871	nan	nan
105.660000	113.541423	118.940904	nan	nan
105.660000	31521.398040	32979.447271	nan	nan
