
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	0.001 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	500

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
105.660000	328.145676	293.364920	0.000533	0.000000
938.270000	20738.245030	19029.559828	0.001600	0.000000
105.660000	6018.676348	4729.819438	0.005333	0.000000
493.700000	3900.163233	4174.393332	0.002133	0.000000
139.570000	160.056291	141.458165	0.000533	0.000000
105.660000	327.221838	311.263461	0.003200	0.000000
139.570000	176.400522	175.102684	0.001067	0.000000
493.700000	17450.510185	17151.467111	0.001600	0.000000
105.660000	211.373350	198.490495	0.001067	0.000000
105.660000	1644.747092	1519.954451	0.000000	0.000000
0.511000	46813.571686	55158.901232	0.019200	0.008800
105.660000	967.255000	853.597276	0.001067	0.000000
493.700000	508.234108	513.052962	0.001067	0.000000
105.660000	50.163516	40.312756	0.002133	0.000000
105.660000	68.205138	68.239253	0.001067	0.000000
105.660000	45684.651583	47517.373729	0.006400	0.000000
938.270000	83042.097390	79755.871138	0.000533	0.000000
493.700000	24341.405237	19285.158807	0.000533	0.000000
0.511000	399.131564	386.782156	0.001600	0.000000
938.270000	1517.703658	1513.628286	0.000533	0.000000
0.511000	993.626231	987.847478	0.001067	0.000000
0.511000	27539.246469	31273.765814	0.010133	0.001760
493.700000	1221.439961	1241.447509	0.000000	0.000000
139.570000	7597.402519	6952.825260	0.000533	0.000000
105.660000	51435.524627	46013.753186	0.000533	0.000000
938.270000	67979.302784	57369.925573	0.000533	0.000000
105.660000	33306.565073	34142.186813	0.000533	0.000000
938.270000	18209.241314	15365.024165	0.000000	0.000000
0.511000	8541.204734	8569.985103	0.009600	0.000000
493.700000	982.190079	966.506762	0.000533	0.000000
139.570000	4022.757183	3657.015024	0.000533	0.000000
493.700000	4405.792299	4488.584270	0.004800	0.000000
105.660000	51.768846	52.004682	0.000533	0.000000
0.511000	232.857196	235.260479	0.008000	0.000000
0.511000	231.151319	229.813076	0.000000	0.000000
139.570000	815.386915	833.382351	0.001600	0.000000
493.700000	490.676765	565.063873	0.001067	0.000000
0.511000	7452.757774	7297.519961	0.003733	0.000000
