
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	500

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
105.660000	3371.774470	3530.469133	17.796224	17.363900
938.270000	1046.223911	836.667540	21.278012	20.380110
493.700000	995.410869	738.939583	15.877061	15.097070
139.570000	2181.701405	1939.680816	16.330691	15.929220
493.700000	60689.122960	63809.788339	17.622539	16.997220
139.570000	827.048681	784.328176	15.337667	14.741070
938.270000	39756.442037	40860.757790	17.355539	17.213490
139.570000	180.881490	201.547004	20.101594	19.402000
105.660000	130.930515	125.738981	20.332455	19.887050
938.270000	15904.621044	16967.100370	16.556697	16.100990
938.270000	67794.263236	67597.803454	18.017376	17.714560
493.700000	70958.822865	71760.906602	18.801655	18.414100
938.270000	13929.718947	13616.500986	16.729303	16.227370
493.700000	33783.039445	31844.342592	17.256291	16.878850
0.511000	89453.562361	87164.459573	668.261085	669.793530
0.511000	8424.010384	9285.719046	78.748279	78.315550
105.660000	1419.418975	1402.677735	16.714200	16.429400
105.660000	820.299218	726.765360	15.500564	15.154030
0.511000	13339.180470	13477.805916	114.463709	114.809110
938.270000	2278.139179	2348.613373	16.187212	15.612380
0.511000	8119.294272	7631.680258	77.504436	77.728150
938.270000	880.057164	883.763610	24.349861	24.021100
139.570000	1336.249714	1252.232547	16.645697	16.115230
105.660000	67.156004	70.219575	40.158418	39.126180
139.570000	30418.709045	32986.232981	19.764473	19.378860
0.511000	16948.684923	16976.405792	142.912424	142.858350
139.570000	20403.349094	21085.767534	18.105297	17.913920
493.700000	580.695992	518.997945	20.088109	19.594240
0.511000	251.548774	266.829161	19.671158	19.290750
493.700000	1090.878617	1290.455667	15.545873	15.311560
0.511000	1346.411238	1181.492169	28.057655	27.177040
105.660000	124.397732	119.722166	20.671194	20.648000
105.660000	54252.427156	41529.447872	19.652279	19.457180
0.511000	10664.085066	11148.939527	97.682624	97.646350
139.570000	159.523600	139.980551	21.400455	20.662240
493.700000	2771.940674	2998.035330	15.081455	14.725050
105.660000	891.906178	952.093573	16.077715	15.849120
493.700000	5651.481044	5849.927077	15.932618	15.646200
938.270000	3784.761619	3422.647000	15.193109	14.668980
139.570000	1209.505366	1170.420551	16.756273	16.110780
105.660000	190.674205	153.991031	16.961242	16.514840
493.700000	93473.958664	89663.648524	18.194297	17.550800
139.570000	227.629749	246.530926	16.303182	15.835770
105.660000	70.077399	74.383512	36.162588	35.820720
0.511000	15.764963	15.972805	18.037873	17.507190
493.700000	9068.297600	8582.673214	17.589636	17.177000
493.700000	27625.134073	29803.115033	16.841497	16.696400
139.570000	16640.421182	17689.218349	18.263339	17.676290
0.511000	20622.541888	17792.994100	168.777442	168.954040
139.570000	27225.112472	26530.372533	18.515776	18.277930
938.270000	1745.881973	1626.484852	16.711503	16.250510
105.660000	707.886377	671.230541	15.405630	15.049900
0.511000	18177.667753	17203.087920	154.407988	154.411440
139.570000	204.682439	223.047538	17.815642	16.828120
938.270000	917.548727	943.723885	23.285097	22.227750
105.660000	3454.103706	3436.136369	17.275170	16.827230
139.570000	179.953577	200.790336	18.836176	18.436350
105.660000	18535.410512	15189.722115	18.632285	18.078570
0.511000	18652.582541	18721.286511	153.501267	153.673630
938.270000	12057.722962	11985.510044	16.876018	16.489030
938.270000	1561.539907	1266.699160	16.990370	16.800530
105.660000	457.495499	424.273059	15.670473	15.050790
105.660000	6274.683278	6725.639512	17.346370	16.775610
0.511000	73449.631306	74795.078159	554.332455	556.439570
105.660000	18450.722285	15642.224651	18.198073	17.820470
493.700000	647.370742	613.682146	19.020109	18.613460
493.700000	947.393457	998.168551	15.612758	15.029430
938.270000	2234.589603	2410.900338	14.822006	14.382400
0.511000	36.819942	39.325586	17.893855	17.263330
139.570000	317.516320	320.064513	15.507036	15.372970
0.511000	110.284969	119.365586	17.694818	17.443110
105.660000	918.807299	1038.499948	15.907267	15.986180
493.700000	4196.030123	4942.254144	15.600352	15.040110
938.270000	27294.089772	26206.909699	18.795721	18.150660
139.570000	134.571034	144.601683	23.125436	22.929960
938.270000	94689.217648	101240.704776	17.895473	17.628230
938.270000	5627.841084	5467.041091	15.897018	15.561650
938.270000	3292.849925	3579.194324	15.108964	14.466060
493.700000	5997.676281	5280.570354	16.992527	16.309250
0.511000	54.419077	60.824369	19.288727	19.202640
0.511000	16593.399391	15006.233733	137.309739	137.792470
139.570000	127.792527	142.144696	24.619558	24.203550
105.660000	90.444428	78.868255	26.735061	26.340440
493.700000	3284.580521	3073.023924	15.830133	15.387210
493.700000	1075.364528	1153.839059	16.439109	15.910530
938.270000	1442.258564	1495.241606	17.813485	17.252650
105.660000	20613.761525	24159.537975	18.917085	17.860520
493.700000	1226.362620	1168.077726	15.485461	15.170050
105.660000	2128.998765	1783.167079	16.672667	16.382230
493.700000	1030.440114	917.081905	15.135933	14.434020
938.270000	7232.144499	8094.782763	15.493012	15.188740
493.700000	47824.531679	50698.471178	17.044309	16.910890
