
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	500

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
139.570000	361.375955	417.603098	14.549073	14.151890
139.570000	4835.060293	5358.206706	17.962358	16.946490
493.700000	1871.856251	1899.633050	15.165600	14.814940
493.700000	7087.752756	7846.423976	17.993642	17.447560
139.570000	807.716558	750.358208	14.665042	14.343240
139.570000	1337.365245	1642.442397	16.316667	15.787710
0.511000	58.062817	53.144738	18.211558	17.778640
938.270000	3966.791354	3219.561826	14.806364	14.266700
139.570000	288.984574	307.437971	16.115473	15.665780
139.570000	74336.557347	78787.068325	19.456479	19.042440
105.660000	22060.442961	22142.280074	18.339394	17.972660
105.660000	786.907598	714.565643	16.271358	15.765460
105.660000	94.029720	86.278163	26.470218	25.805550
139.570000	6959.725727	6353.641624	17.861491	17.536560
938.270000	1550.198880	1478.855043	17.590176	17.455570
938.270000	958.017429	1040.464047	23.347127	22.711020
0.511000	660.264660	654.662541	23.152945	22.349680
493.700000	57242.816575	68585.727945	17.530842	16.995440
938.270000	1117.222973	1196.778569	20.809279	20.193210
105.660000	482.336359	433.493701	15.315012	14.709920
139.570000	155.425062	144.132437	21.710606	21.255870
0.511000	17665.961301	16484.631019	146.888297	146.332910
139.570000	44313.125376	39845.627433	19.442994	18.914280
105.660000	226.842060	232.181905	16.184515	15.378310
493.700000	60689.122960	46340.902583	18.557848	18.324210
0.511000	1676.311833	1775.565679	30.556667	30.052630
105.660000	59.183209	59.152981	44.924503	44.443930
105.660000	26259.666324	22259.713479	18.579964	17.853400
105.660000	89.409911	83.121940	27.757212	26.815700
0.511000	230.726810	252.858780	19.564358	18.958780
105.660000	83357.087662	78182.158169	20.862679	20.360530
938.270000	12531.233739	14953.583936	16.681297	16.262970
139.570000	1367.872474	1463.531183	16.973648	16.265640
