
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	500

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
139.570000	9712.670567	9896.312419	18.611248	18.094590
938.270000	49633.865072	48940.070231	18.236909	17.694090
105.660000	107.057769	109.187327	23.375715	22.973570
139.570000	18739.650225	18167.662150	18.051897	17.385260
139.570000	141.021185	152.775690	23.737109	23.365170
0.511000	6164.743152	6461.042065	62.194279	61.485650
105.660000	152.886041	150.993737	17.838297	16.976750
105.660000	15002.922329	16437.520663	18.135503	17.950410
493.700000	21224.278152	26083.920794	16.963939	16.455210
938.270000	1236.623392	1401.046073	19.287109	18.880460
0.511000	40.068055	38.712811	17.912194	17.343430
938.270000	797.374822	707.329083	27.196242	26.683090
0.511000	94885.545484	93696.772696	711.504836	712.688860
493.700000	3201.498876	2911.097628	15.614915	15.442390
938.270000	1157.553257	1039.089187	20.729988	19.740200
0.511000	88470.236438	94646.474650	665.336491	669.336070
105.660000	9812.396917	11971.386369	18.528721	17.473370
139.570000	1070.225048	1181.593219	15.719558	15.428150
0.511000	21.017885	21.379772	18.393333	17.886330
0.511000	14110.119100	14211.031103	121.309697	120.684890
105.660000	440.998609	414.905562	15.196885	14.845200
938.270000	57006.271446	42329.478830	17.448315	17.085330
938.270000	3981.675274	4298.482661	15.087927	14.563960
139.570000	65841.901386	61516.169191	19.205121	18.728270
0.511000	85.250317	91.998176	18.047042	17.754610
493.700000	5570.698367	5731.517968	16.989830	16.330610
105.660000	334.464959	325.780104	14.921794	14.355700
105.660000	211.238859	192.069043	16.989830	16.601170
938.270000	73306.829375	75571.428145	17.279485	17.003450
139.570000	949.322585	733.978828	14.893206	14.559510
493.700000	23605.799778	22958.274664	17.492006	17.149410
493.700000	47347.327405	34986.783125	18.082642	17.831150
139.570000	1063.266910	1214.745140	15.607364	15.041000
0.511000	10.883895	10.158070	17.874976	17.129830
139.570000	28685.249724	31127.744279	18.018994	17.673620
938.270000	69541.343281	85038.057022	18.260642	17.542790
493.700000	458.433873	519.252343	24.429152	23.949900
938.270000	23159.267794	24969.410569	17.641418	16.937590
493.700000	1022.524758	1111.617271	16.504915	16.225590
493.700000	13269.811768	14272.709345	17.496861	16.829900
938.270000	4616.636137	5204.069810	15.254061	14.813160
139.570000	175.500929	145.152762	19.260679	18.827060
105.660000	419.252451	369.845487	14.958473	14.460720
0.511000	133.100471	108.992533	18.536273	18.046530
105.660000	645.311105	678.266680	14.989218	14.738400
0.511000	1189.033645	1174.878265	26.313255	25.817120
938.270000	96432.524283	91840.166571	17.753612	17.341650
105.660000	6746.578136	6468.433088	17.413255	17.106690
493.700000	18087.445078	16995.189073	18.261721	17.889890
105.660000	120.710239	97.740316	21.314691	21.027140
0.511000	45328.414911	46827.100761	346.924697	347.499610
139.570000	10714.198004	11304.514555	17.670006	16.964290
105.660000	2470.615140	2446.225171	16.790794	16.431180
493.700000	443.383286	431.983285	27.463242	26.654610
105.660000	75473.712376	71562.912872	20.329218	19.637850
105.660000	86960.406771	78128.569925	20.961388	20.548320
105.660000	14319.236155	12521.551258	18.194297	17.860520
938.270000	19328.593207	19023.353226	18.008206	17.484940
493.700000	649.602744	619.584839	19.331879	18.455040
139.570000	1858.680162	2139.428350	17.002236	16.434740
0.511000	255.980976	254.860029	19.170061	18.357140
105.660000	45852.898247	40344.824016	19.180309	18.587650
0.511000	5726.833269	4900.302737	58.830079	58.599380
139.570000	623.212263	604.357777	15.133776	14.676100
139.570000	3141.494019	2912.943123	17.170527	16.949160
139.570000	5933.233782	5545.885636	17.451552	17.463580
493.700000	30630.045369	29285.098794	17.776267	16.929580
0.511000	5029.377941	4787.941188	55.506333	55.233400
938.270000	26199.332616	22976.010200	17.387364	16.732000
105.660000	17257.678744	16764.376172	17.611212	17.128050
938.270000	1920.885291	2207.316427	16.296709	15.730750
493.700000	636.352108	504.939440	19.424115	19.178610
493.700000	452.149767	448.568367	24.857430	24.470550
938.270000	4011.640706	3563.804332	15.216842	14.727720
938.270000	88430.501372	94878.263908	17.752533	17.160090
139.570000	9315.430206	8449.068335	17.951570	17.395050
0.511000	3636.780484	3709.146651	43.203297	42.796540
0.511000	299.012735	296.836171	19.768788	19.381530
938.270000	5288.342407	4983.207896	15.879758	15.440610
938.270000	7509.401405	8728.630217	15.836067	15.345380
0.511000	1001.893514	937.550758	25.308903	24.589810
105.660000	573.501982	640.919628	16.032406	15.178060
938.270000	5073.701786	5747.170176	15.736818	15.569660
105.660000	3315.053183	3405.222614	16.591218	16.513060
938.270000	1137.488086	910.921431	20.297394	19.903070
938.270000	3931.336412	3579.349473	14.905073	14.736620
493.700000	4269.403296	4445.882769	16.443424	15.683580
0.511000	63151.482785	67226.033948	480.112388	481.554080
0.511000	80.472600	73.770117	18.522248	17.882770
0.511000	2836.112892	3036.692003	38.508952	38.336750
493.700000	588.221706	640.647184	19.850776	19.349490
493.700000	1037.094610	1101.945589	15.938012	15.596360
139.570000	7680.323142	8359.719557	18.558388	17.938840
0.511000	12232.828654	13414.426407	106.730418	105.812100
0.511000	121.767361	122.417701	18.976958	18.635710
139.570000	8332.314165	8644.355142	18.218570	17.638910
938.270000	764.040724	786.309967	28.871600	28.541410
105.660000	3866.552321	3033.836858	18.221267	18.147100
139.570000	212.332836	201.584414	18.521170	18.162230
938.270000	774.026653	755.435933	27.963261	27.218870
139.570000	56473.979700	57047.007157	18.893352	17.953080
105.660000	2201.254608	1998.402451	17.106339	16.827230
938.270000	5583.522263	6244.667089	15.875982	15.415690
105.660000	54.989317	48.173377	49.676564	49.022090
139.570000	2546.976465	2314.428406	16.966097	16.196220
493.700000	822.198647	822.412968	17.680255	16.732890
938.270000	22433.256886	22093.142205	17.411097	17.052400
105.660000	2019.925557	2373.947657	17.483915	17.228620
493.700000	1067.710335	792.000871	15.835527	15.393440
0.511000	47.202863	46.415368	17.328030	17.000780
938.270000	3311.961963	2852.482309	15.149958	14.798030
938.270000	1337.259535	1176.131510	18.216952	17.795550
139.570000	1703.572796	1971.944026	16.160782	15.982620
0.511000	2632.245150	2071.042687	35.937121	36.012960
139.570000	7542.628955	6808.906217	17.668927	17.160090
105.660000	148.998341	158.002027	18.649545	18.048310
139.570000	3864.889710	3253.619391	17.515200	16.949160
938.270000	1407.541922	1267.875641	17.926218	17.278460
493.700000	1990.128293	2156.550764	14.744333	14.688560
938.270000	11904.174303	12765.238127	17.615527	16.995440
139.570000	12760.281714	12497.202471	18.366364	18.083020
0.511000	5617.129753	6213.910596	58.478394	57.894500
938.270000	1156.245631	1249.494429	19.650121	19.306770
493.700000	2940.480661	3173.768089	15.551267	15.241250
938.270000	1164.777892	1094.122141	19.890691	19.443830
105.660000	14162.982727	16542.445117	18.034097	17.241080
139.570000	127.184536	137.128054	24.852036	24.838120
105.660000	62677.513502	61343.954569	21.166358	21.007560
139.570000	322.570836	377.063989	15.297212	14.577310
938.270000	2096.219459	2173.665057	15.433139	15.052570
0.511000	14123.121816	11979.826763	121.645739	122.062610
105.660000	31118.864509	30420.030993	18.634442	18.204060
105.660000	16606.760361	17535.447967	18.475861	18.176470
493.700000	482.820725	445.310042	25.163267	24.595150
493.700000	19503.835365	21653.955409	17.116048	16.901990
0.511000	13.539377	13.329085	18.487188	18.329550
0.511000	11.699508	11.329737	16.253558	15.872260
139.570000	9408.897227	9933.337634	18.486109	17.865860
938.270000	1026.234631	1082.971192	20.752642	20.055260
105.660000	130.856461	119.734635	19.957576	19.550630
0.511000	85505.843336	80554.014958	638.522679	640.533000
0.511000	41.364341	41.669235	18.388479	17.497400
0.511000	12540.865991	12965.287058	109.361042	108.303210
0.511000	112.429114	104.477910	19.012558	18.246780
938.270000	3379.908690	3729.610831	14.778315	14.215970
105.660000	16530.934041	16554.441498	17.978539	17.107580
139.570000	22276.935532	18510.934496	18.667885	18.334000
139.570000	93292.481416	114082.231713	20.781770	20.272420
493.700000	1841.920006	1591.799048	15.551806	15.057910
0.511000	18312.110134	20150.330350	150.800521	151.130900
105.660000	117.026568	117.830348	21.853545	20.975520
938.270000	47057.105031	40691.700006	17.015721	16.877960
0.511000	12.860588	14.356983	17.963976	17.443110
139.570000	438.638581	405.335392	15.477370	14.608460
139.570000	475.429051	478.317573	15.066352	14.676990
105.660000	69.030145	71.938742	36.927988	36.328910
0.511000	37736.668488	40550.542353	294.808455	295.505810
938.270000	5038.254934	4515.710966	15.968218	15.666670
938.270000	17262.925849	15338.285990	17.304836	16.685720
938.270000	36305.907382	33788.409442	17.789212	17.016800
139.570000	1091.405173	1088.070814	15.824739	15.309780
493.700000	8435.178343	8471.615626	16.477945	15.837550
139.570000	701.493451	630.030399	15.233024	14.758870
938.270000	38110.801435	43904.337087	17.207206	16.819220
493.700000	14210.170535	12997.315957	16.935352	16.431180
493.700000	31790.242695	38734.008455	18.098285	17.293590
493.700000	30326.154031	30684.168828	18.252012	17.736810
139.570000	350.096562	310.605620	15.075521	14.601340
139.570000	10145.520859	10958.156516	18.478558	17.421750
493.700000	78258.020595	78585.759467	17.913273	17.473370
105.660000	776.746120	666.727095	15.395382	15.201200
493.700000	53944.528594	49681.160927	17.681333	17.023030
139.570000	90005.451061	70946.187997	20.317352	19.717060
105.660000	130.118749	139.363118	20.505061	20.300010
493.700000	500.308563	427.302412	23.262982	22.912160
139.570000	114.698277	103.648792	28.809570	28.352730
139.570000	53297.867612	61409.760546	19.672776	19.246250
938.270000	91965.868505	89460.438543	18.116624	17.576610
0.511000	21.303362	18.401654	18.498515	17.883660
105.660000	72.518923	67.770566	34.037915	33.634880
105.660000	561.571415	564.111268	15.182321	14.583540
105.660000	25900.778402	25274.587769	18.443497	18.083020
493.700000	955.192306	1023.702195	16.058297	15.755670
493.700000	1695.651181	1668.961337	14.834412	14.376170
0.511000	10892.412618	9664.264059	99.017085	99.458390
139.570000	8492.379289	10617.596342	17.474745	17.135170
938.270000	1230.254181	936.562259	19.206739	18.464830
493.700000	58404.642042	50028.618487	18.610709	17.957530
493.700000	12251.876524	11568.984668	16.751418	16.447200
493.700000	1526.034968	1442.433540	15.783745	15.304440
493.700000	20473.941247	21633.404532	18.032479	17.500960
938.270000	801.975745	849.569631	27.839739	27.372840
139.570000	58266.205895	47955.037358	19.095085	18.728270
105.660000	49669.909242	52547.374402	19.416024	19.129660
493.700000	2604.232991	2777.195310	14.851133	14.111840
