
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	500

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
0.511000	33663.503104	33926.005694	266.339782	266.012100
493.700000	709.472159	640.579578	17.821576	17.308720
938.270000	1257.426339	1270.426808	19.924133	19.515030
938.270000	2035.643129	1947.890404	16.409442	15.287530
493.700000	2423.767875	2428.474060	15.327958	14.668980
938.270000	94689.217648	96037.961350	18.504988	17.460910
139.570000	9999.106245	8468.353094	17.728261	17.029260
139.570000	4457.184391	4736.036263	16.997382	16.510390
938.270000	96168.976688	88085.579263	17.962897	17.745710
139.570000	360.154955	351.202146	14.838188	14.639610
0.511000	265.813639	249.461347	18.502291	18.032290
493.700000	3586.313287	3222.014421	16.232521	15.791270
938.270000	1036.456033	933.581199	21.983000	21.554020
139.570000	2421.338576	2482.086402	17.141939	16.592270
105.660000	384.738523	385.303632	15.695285	15.189630
493.700000	2455.647830	2414.634703	15.763788	14.936870
139.570000	1067.609825	948.706535	15.837685	15.318680
105.660000	9983.793473	10041.664772	17.907879	17.578390
105.660000	79.712091	71.305226	31.215806	30.513650
938.270000	1353.022215	1434.655095	18.407897	17.751940
0.511000	946.307095	948.152332	24.414588	24.048690
0.511000	3167.525555	3722.255960	40.092612	40.369510
105.660000	2668.294424	2837.627140	17.605818	17.132500
139.570000	2899.615403	3051.793612	17.473127	16.891310
493.700000	1373.726027	1470.844251	15.722794	15.231460
938.270000	85420.659888	83863.714477	17.707224	17.188570
938.270000	37230.575741	37934.126464	17.912733	17.276680
105.660000	47613.644385	49912.538285	19.382582	18.984590
105.660000	62.083824	56.467226	41.560842	40.851000
0.511000	818.959231	942.535531	23.978218	22.968230
493.700000	4934.511537	4000.228977	16.104145	15.568770
105.660000	483.802872	492.699949	14.725994	14.381510
105.660000	2324.700449	2256.252774	17.763321	17.418190
139.570000	6134.205569	5779.772197	17.944558	17.104910
139.570000	14132.001870	12016.345779	18.480176	17.957530
105.660000	3538.504274	3640.903095	17.205048	16.905550
105.660000	6343.270425	5464.793317	18.442418	17.721680
938.270000	42343.262134	41378.635283	19.111806	18.416770
139.570000	27677.953575	27326.564961	18.006588	17.642470
493.700000	3871.554837	3345.689448	15.685036	15.557200
