
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	0.001 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	50

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
105.660000	39693.172473	40301.814001	0.000533	0.000000
105.660000	733.389946	719.368958	0.005867	0.000000
938.270000	2861.525252	2886.083515	0.001067	0.000000
105.660000	1920.052113	1936.157004	0.006933	0.000000
105.660000	266.139586	256.395180	0.000533	0.000000
0.511000	258.107668	251.290162	0.001067	0.000000
0.511000	13687.680044	13686.400100	0.005867	0.000000
105.660000	56596.032599	65269.841094	0.000533	0.000000
139.570000	151.704163	157.849369	0.000533	0.000000
139.570000	160.145284	170.067149	0.001067	0.000000
493.700000	1903.774403	1846.320917	0.000533	0.000000
938.270000	5105.450787	4173.634688	0.001067	0.000000
938.270000	859.262429	878.163772	0.000533	0.000000
105.660000	65687.125217	64005.526548	0.002133	0.000000
139.570000	66388.849048	66107.153101	0.001067	0.000000
938.270000	53941.896579	59809.842285	0.001600	0.000000
139.570000	59238.000792	55562.782573	0.000000	0.000000
0.511000	13011.533587	10324.307789	0.014933	0.000000
938.270000	23489.735616	23942.438034	0.000000	0.000000
938.270000	866.588126	859.279134	0.002133	0.000000
0.511000	4767.759868	4294.357550	0.002667	0.000000
105.660000	35355.144512	40801.388540	0.000000	0.000000
139.570000	1336.249714	1572.032975	0.001067	0.000000
493.700000	2829.086739	3303.618946	0.000533	0.000000
493.700000	756.673192	792.364720	0.001067	0.000000
105.660000	3849.257751	3748.704502	0.000533	0.000000
139.570000	3392.451784	3536.087745	0.000533	0.000000
0.511000	9425.859760	9303.267757	0.002667	0.000000
139.570000	1710.843153	2066.508226	0.000533	0.000000
493.700000	62148.257536	52223.893449	0.010667	0.000000
0.511000	3193.889665	2936.948113	0.008533	0.000000
105.660000	79.426874	86.474251	0.007467	0.000000
105.660000	1257.357341	1175.861310	0.000533	0.000000
0.511000	3544.194619	3783.683581	0.019733	0.000000
105.660000	64.499754	74.275749	0.002667	0.000000
493.700000	23436.037199	23741.847457	0.000533	0.000000
0.511000	4595.306890	5214.961820	0.008000	0.000000
938.270000	6231.837089	6408.470728	0.002667	0.000000
0.511000	171.324155	173.951905	0.001600	0.000000
938.270000	8512.566702	5771.395823	0.000000	0.000000
105.660000	4951.482866	4925.663951	0.002667	0.000000
938.270000	82966.494519	77701.751044	0.001067	0.000000
493.700000	3165.898559	2756.374936	0.001067	0.000000
0.511000	37667.212962	34487.190929	0.018667	0.005280
938.270000	75266.356162	84227.414415	0.006400	0.000000
493.700000	7700.361751	8040.905330	0.001067	0.000000
0.511000	1677.856169	1364.499665	0.000533	0.000000
938.270000	2949.547496	3541.245121	0.000000	0.000000
938.270000	96081.289191	111105.353399	0.002667	0.000000
493.700000	32401.672394	33550.830621	0.000000	0.000000
