
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	500

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
0.511000	126.666603	154.556548	18.837255	18.773660
139.570000	769.978017	661.627480	15.027515	14.684110
139.570000	1989.179510	1880.156686	16.474709	16.039580
105.660000	50.946949	53.386501	55.836442	55.098120
0.511000	15528.639334	14129.180384	130.440018	130.617290
493.700000	9548.616329	11405.884584	17.098788	16.599390
938.270000	17893.112143	16153.353265	16.961782	16.416050
105.660000	50.578069	47.611386	56.101285	55.916030
139.570000	307.097750	331.651989	16.736855	16.352860
139.570000	222.739298	264.003118	17.074515	16.730220
139.570000	16640.421182	17409.669447	18.179733	17.857850
493.700000	2146.180003	1761.836870	15.495170	14.958230
139.570000	4277.878817	4993.524557	17.128455	16.538870
105.660000	3247.704311	4027.221890	18.183509	17.896120
0.511000	52.949655	59.178752	17.372261	16.904660
139.570000	1345.202514	1176.786693	16.427242	15.704050
105.660000	20463.188608	19997.173045	18.392255	17.832040
105.660000	275.655465	293.330287	14.659109	14.393970
493.700000	21687.923921	21695.047662	18.381467	17.683410
938.270000	3262.074117	2867.140062	15.222776	14.616470
493.700000	2606.256075	2634.278200	15.196885	14.926190
493.700000	1438.905499	1467.526888	15.181242	14.697460
139.570000	124.261299	129.184465	26.333752	26.200710
493.700000	14870.703224	15378.245157	16.610636	16.500600
105.660000	161.335695	165.810857	17.458564	17.162760
493.700000	3686.689913	3723.381187	15.701218	15.505580
938.270000	69100.340649	78952.315876	17.731497	17.275790
105.660000	22905.465998	22409.631635	18.493121	18.359810
493.700000	100216.527559	104723.469820	18.256867	18.327770
493.700000	37333.575734	34824.675894	17.009788	16.450760
938.270000	1744.790916	1395.851013	16.951533	16.334170
938.270000	25127.614909	23789.684306	17.421345	16.896650
139.570000	741.699359	765.077710	15.655909	15.256380
493.700000	561.924556	609.084130	22.067685	21.366230
493.700000	30965.092975	29655.737200	17.581545	17.151190
105.660000	372.103950	337.441286	15.497327	14.956450
493.700000	465.566714	515.140292	24.855273	24.740220
0.511000	12031.685627	11874.596651	104.415339	104.455740
493.700000	835.837491	730.708922	17.183473	16.783620
493.700000	7937.475506	7390.080814	17.465576	16.961620
139.570000	4370.482341	4767.991527	17.805394	17.335420
0.511000	3238.318463	2775.029494	42.916879	42.320390
0.511000	21161.333931	20587.163073	172.822897	173.002650
938.270000	2319.631931	2688.233777	15.275636	15.140680
493.700000	70377.043811	78827.073059	18.329685	17.802670
0.511000	37.325198	38.135973	17.780582	17.040830
938.270000	7596.109229	7315.469779	15.464424	14.919960
0.511000	118.245303	119.221477	19.053012	18.498650
938.270000	1752.446244	1849.130487	16.076097	15.225230
493.700000	1284.769824	1174.392129	15.696903	14.621810
0.511000	671.294749	629.926799	23.003533	22.087130
493.700000	1398.582378	1249.117173	15.534545	14.709030
139.570000	252.153867	268.173139	16.665115	16.476570
0.511000	35.635429	35.980042	18.035715	17.510750
938.270000	40588.077273	39429.232618	17.740127	17.206370
105.660000	70.112617	65.320947	36.737582	36.572770
139.570000	13539.094781	13129.767678	18.560006	17.844500
0.511000	705.503837	822.611455	22.887024	22.562390
493.700000	55492.941054	48848.196007	18.548139	17.627340
938.270000	84414.923907	81138.698317	18.075630	17.549020
0.511000	31.670603	25.807727	18.338315	17.889000
493.700000	61078.535812	62938.832170	18.149527	18.047420
493.700000	5656.272197	5714.314482	15.829055	15.418360
139.570000	8616.428308	9270.666232	17.582624	17.403060
139.570000	473.724313	469.754570	14.786945	14.539040
938.270000	8881.486834	9595.036845	16.010291	15.469980
493.700000	1182.138155	1289.803630	15.123527	14.658300
493.700000	626.633102	789.351866	19.523903	19.386870
493.700000	3771.708512	3863.762248	15.454176	15.078380
0.511000	1626.138662	1792.058670	30.431527	29.975200
938.270000	10452.725071	10956.521088	17.171606	16.349300
938.270000	76370.088376	84306.997720	17.759545	17.093340
139.570000	942.479829	793.455550	16.446121	15.932780
105.660000	6424.252598	6818.819598	17.671624	17.118260
938.270000	3644.606348	2450.914082	15.292358	14.732170
938.270000	5944.761655	6908.562924	15.769182	15.306220
139.570000	51280.575686	61508.804409	19.461333	19.092280
938.270000	37974.007024	38615.449388	17.530303	17.254430
0.511000	81732.344031	99118.837169	612.660358	615.594310
0.511000	59866.163133	62623.908968	459.928267	459.148330
139.570000	192.269482	197.499550	19.117200	18.379390
139.570000	246.750465	266.704949	16.046430	15.566100
0.511000	16260.532365	15677.382177	136.032994	135.699190
0.511000	578.841435	611.814254	21.315230	20.859820
0.511000	11.343846	10.915146	17.131691	16.709750
139.570000	293.858436	302.243207	15.401315	14.891480
938.270000	3756.783881	3674.461632	14.573885	14.127860
105.660000	4836.754168	5652.906465	17.773570	17.341650
105.660000	16882.644892	19996.963947	17.803236	17.321180
139.570000	12518.467766	11832.876526	17.840994	17.541900
139.570000	7905.977046	7051.958792	17.764939	17.198360
493.700000	17450.510185	16837.534478	18.324830	17.750160
105.660000	2846.813676	3035.157049	17.590715	16.861940
139.570000	12771.913736	12755.073213	17.476903	17.166320
0.511000	10335.295605	9801.498729	93.573521	93.319170
105.660000	515.438277	339.943242	15.275097	14.637830
493.700000	19857.523244	19285.675161	16.995764	16.684830
105.660000	247.473789	220.361682	16.192606	15.333810
938.270000	1230.254181	1089.853192	19.263915	18.633930
493.700000	8340.313369	6882.600681	17.414873	17.148520
105.660000	87.337017	102.771975	27.541455	27.130760
139.570000	95550.360877	115658.113196	20.452739	19.628950
493.700000	20584.737904	18374.449970	18.158697	17.749270
139.570000	7590.533737	8265.530371	17.565364	17.042610
139.570000	3347.738463	3551.138325	16.595533	15.953250
105.660000	4264.050117	4086.431299	17.801618	17.491170
