
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	0.001 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	500

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
0.511000	67980.836280	57768.636667	0.042667	0.015840
493.700000	9820.225801	10191.794712	0.000000	0.000000
105.660000	30665.137743	31609.655624	0.000533	0.000000
493.700000	17048.901498	14931.848739	0.000000	0.000000
938.270000	81989.967422	78818.324340	0.001600	0.000000
493.700000	1398.582378	1311.071475	0.000533	0.000000
938.270000	1556.801920	1314.650251	0.000533	0.000000
105.660000	2004.077027	1613.953928	0.000533	0.000000
493.700000	5911.550330	6717.094438	0.001067	0.000000
0.511000	3980.299405	4569.992786	0.003200	0.000000
105.660000	638.191894	572.826258	0.000000	0.000000
139.570000	143.642984	116.012994	0.000000	0.000000
105.660000	345.327659	327.826244	0.000000	0.000000
105.660000	26091.568127	28000.764046	0.000533	0.000000
139.570000	425.848142	397.509720	0.001067	0.000000
493.700000	554.808736	537.701559	0.001067	0.000000
938.270000	2753.541730	2484.586912	0.005867	0.000000
938.270000	972.689015	905.122416	0.000533	0.000000
938.270000	1329.463904	1219.179842	0.001067	0.000000
0.511000	51.192404	50.092360	0.001067	0.000000
0.511000	1644.207238	1682.156009	0.000000	0.000000
139.570000	45592.691667	44318.487431	0.000533	0.000000
105.660000	120.911554	127.592964	0.001600	0.000000
105.660000	21521.140021	19358.132333	0.001067	0.000000
493.700000	454.795787	418.084078	0.000000	0.000000
105.660000	501.047208	539.113086	0.000000	0.000000
938.270000	2040.938833	2469.396104	0.002133	0.000000
139.570000	1655.007078	1511.128031	0.000000	0.000000
493.700000	612.222726	556.345194	0.000000	0.000000
493.700000	4615.591192	4165.211801	0.000533	0.000000
105.660000	285.398008	318.461335	0.002667	0.000000
938.270000	10443.890993	10107.863110	0.003733	0.000000
105.660000	391.247876	416.819665	0.000000	0.000000
938.270000	1802.673943	1816.653883	0.001600	0.000000
105.660000	970.475628	935.418177	0.001600	0.000000
0.511000	24185.080091	27467.060520	0.017600	0.000000
493.700000	34464.667334	30027.995683	0.001067	0.000000
0.511000	16.662403	16.801652	0.000533	0.000000
0.511000	6822.066032	7371.629260	0.003733	0.000000
0.511000	2402.870811	2480.603940	0.000000	0.000000
938.270000	815.968139	879.023977	0.000533	0.000000
139.570000	167.183925	163.059205	0.003200	0.000000
0.511000	22.770886	22.993896	0.001600	0.000000
105.660000	38827.606757	38439.628761	0.000533	0.000000
938.270000	847.963410	816.416550	0.001600	0.000000
938.270000	876.316705	900.969414	0.010667	0.000000
493.700000	849.760298	794.475595	0.001600	0.000000
938.270000	27859.090365	29859.345836	0.000000	0.000000
0.511000	17232.032735	17178.140511	0.022400	0.001760
493.700000	2032.009350	2295.072818	0.000533	0.000000
938.270000	68413.055077	65059.020243	0.000533	0.000000
493.700000	7821.354638	7601.731257	0.008000	0.000000
139.570000	4153.842537	4712.075120	0.000533	0.000000
493.700000	1162.688695	1073.800997	0.001067	0.000000
139.570000	1625.756839	1875.219793	0.001600	0.000000
493.700000	2739.573090	2408.993052	0.018133	0.000000
0.511000	3008.303129	2833.779208	0.001600	0.000000
493.700000	60192.124400	55482.244119	0.000533	0.000000
0.511000	16870.807367	14831.749802	0.008000	0.000000
0.511000	81.809491	75.769091	0.000000	0.000000
493.700000	990.979416	1079.498001	0.000000	0.000000
0.511000	3033.341777	3271.818933	0.000533	0.000000
139.570000	167.371758	167.161909	0.000000	0.000000
139.570000	21048.048070	25328.344820	0.001067	0.000000
938.270000	3262.074117	3547.107290	0.000533	0.000000
0.511000	95235.794681	97537.431053	0.042133	0.028160
139.570000	606.976269	603.047446	0.002133	0.000000
139.570000	20875.422810	20445.440365	0.005333	0.000000
938.270000	22235.816216	18512.008044	0.000000	0.000000
105.660000	15662.065040	14760.292827	0.001067	0.000000
0.511000	138.330591	129.972148	0.000000	0.000000
0.511000	80240.422135	96495.562099	0.064000	0.019360
0.511000	629.408278	624.402018	0.006933	0.000000
938.270000	11007.172673	12599.094108	0.003200	0.000000
493.700000	834.308169	769.996945	0.001067	0.000000
0.511000	7473.379632	7247.868329	0.008533	0.000000
139.570000	259.158261	192.672523	0.000000	0.000000
938.270000	19740.659057	19205.659371	0.002133	0.000000
0.511000	63.616307	68.218047	0.001067	0.000000
938.270000	844.385188	916.982972	0.004267	0.000000
0.511000	16.323493	17.614361	0.000000	0.000000
