
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[50, 50, 50] (cm)
Masses:		[0.511, 105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	0.001 (bar)
Sampling size:	0.75 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	500

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
0.511000	23331.695798	24459.689750	0.022400	0.002640
493.700000	622.726157	629.766776	0.002667	0.000000
938.270000	27562.815933	25531.403717	0.000000	0.000000
0.511000	44337.344858	48554.201621	0.092267	0.007040
938.270000	40224.332014	38091.313644	0.000533	0.000000
493.700000	6742.939264	6384.787697	0.002133	0.000000
105.660000	1325.532639	1084.835547	0.002133	0.000000
938.270000	6025.916663	5712.277305	0.002667	0.000000
0.511000	1275.218398	1162.405362	0.000533	0.000000
139.570000	18894.496921	19162.050021	0.000533	0.000000
0.511000	3223.440604	3107.602407	0.002133	0.000000
105.660000	97.267439	102.149282	0.000533	0.000000
938.270000	3348.156507	3328.231787	0.000533	0.000000
105.660000	1693.917484	1697.156897	0.000000	0.000000
105.660000	115.553497	124.449284	0.002667	0.000000
493.700000	14686.283282	12758.253550	0.000000	0.000000
493.700000	27252.719069	26125.313916	0.000533	0.000000
105.660000	55.393571	61.454629	0.004267	0.000000
938.270000	18826.129367	16736.502999	0.000533	0.000000
493.700000	8696.284470	8423.026723	0.000533	0.000000
139.570000	1485.139534	1370.212854	0.000000	0.000000
0.511000	9177.416699	8156.299583	0.012267	0.000000
0.511000	195.552724	190.858698	0.004267	0.000000
105.660000	2918.531177	2666.809488	0.000000	0.000000
105.660000	22386.416545	22196.473523	0.000000	0.000000
938.270000	11233.940085	10843.062733	0.000000	0.000000
938.270000	4717.179338	3891.928715	0.000533	0.000000
938.270000	12255.271223	9891.796731	0.000533	0.000000
938.270000	3382.366054	3392.114296	0.000533	0.000000
938.270000	1255.254290	1182.072529	0.000533	0.000000
0.511000	615.657770	610.649508	0.000533	0.000000
493.700000	6510.017508	6288.220522	0.000533	0.000000
493.700000	1924.939175	1788.411460	0.001067	0.000000
0.511000	21357.152287	19966.160075	0.030933	0.003520
493.700000	681.085009	661.762525	0.009600	0.000000
0.511000	29.751274	25.563122	0.000533	0.000000
938.270000	5089.547855	5468.444961	0.000000	0.000000
493.700000	1174.310420	1169.217148	0.000000	0.000000
139.570000	11304.892737	12906.355757	0.001600	0.000000
105.660000	94.228279	94.703952	0.006933	0.000000
0.511000	5160.767208	5272.357083	0.000533	0.000000
938.270000	1669.456512	1722.211255	0.000533	0.000000
0.511000	13.348494	14.246499	0.000533	0.000000
139.570000	5501.604498	5122.905015	0.000533	0.000000
139.570000	312.969051	284.287899	0.000000	0.000000
493.700000	68534.894393	72375.438479	0.000533	0.000000
139.570000	57205.163943	66854.635574	0.000533	0.000000
139.570000	17804.473269	20086.629335	0.000533	0.000000
0.511000	53650.910136	48769.738386	0.034667	0.014960
105.660000	57.549227	45.082046	0.008533	0.000000
938.270000	4470.444434	4583.877095	0.002133	0.000000
0.511000	20698.664006	24307.621072	0.028800	0.000000
105.660000	204.648348	198.866047	0.021333	0.000000
0.511000	647.625249	650.026732	0.012267	0.000000
493.700000	1095.157916	1254.982669	0.001067	0.000000
938.270000	1420.964503	1759.791364	0.000533	0.000000
493.700000	2548.314645	2634.308685	0.000533	0.000000
493.700000	7509.583586	7331.256254	0.001067	0.000000
139.570000	312.150979	310.985113	0.000000	0.000000
938.270000	18596.344968	19328.377105	0.000533	0.000000
0.511000	34638.602519	33924.383233	0.042667	0.005280
0.511000	90.479078	80.382832	0.000000	0.000000
493.700000	4093.613508	3641.249237	0.000533	0.000000
139.570000	18877.228276	15784.045405	0.016000	0.000000
139.570000	22195.517175	22268.533326	0.000533	0.000000
493.700000	36561.161946	33155.523092	0.001600	0.000000
105.660000	863.740486	738.123611	0.001067	0.000000
0.511000	306.811716	297.225693	0.005333	0.000000
105.660000	435.115183	265.725192	0.001067	0.000000
0.511000	16037.414350	14020.895390	0.010667	0.000000
105.660000	38225.972497	32890.190647	0.000000	0.000000
0.511000	41.970989	45.624007	0.001067	0.000000
105.660000	172.134433	157.961452	0.001067	0.000000
105.660000	52245.636038	50309.484905	0.000000	0.000000
0.511000	4065.514302	3860.176671	0.016000	0.000000
493.700000	21205.181011	21443.450194	0.002667	0.000000
105.660000	32881.158491	34661.123937	0.018133	0.000000
493.700000	83590.507630	77068.648547	0.002133	0.000000
0.511000	5066.572584	5079.060077	0.003200	0.000000
105.660000	89147.608299	93745.945105	0.000000	0.000000
0.511000	28917.036897	32134.758882	0.018667	0.005280
139.570000	4685.966671	5025.108991	0.000533	0.000000
0.511000	21.670673	20.970177	0.001067	0.000000
493.700000	1231.309784	1296.277529	0.000000	0.000000
0.511000	8470.693903	8174.804224	0.010133	0.000000
493.700000	22605.729965	23988.877574	0.001067	0.000000
139.570000	13137.871983	15884.071313	0.000000	0.000000
0.511000	17911.736942	18205.989552	0.017600	0.000000
938.270000	91798.309532	91993.947563	0.000000	0.000000
938.270000	98837.510902	96341.505826	0.008533	0.000000
493.700000	755.322574	658.794850	0.001067	0.000000
938.270000	767.618119	823.877171	0.001600	0.000000
105.660000	70.289013	74.987505	0.001600	0.000000
139.570000	495.752536	471.598008	0.001600	0.000000
0.511000	11.067443	10.153508	0.000000	0.000000
493.700000	1579.821127	1514.096901	0.000533	0.000000
105.660000	68714.981450	66533.071056	0.000533	0.000000
938.270000	1376.291333	1303.950962	0.000000	0.000000
139.570000	2851.616315	2841.733539	0.000000	0.000000
0.511000	78558.348326	72575.251696	0.066133	0.018480
139.570000	24592.550413	23600.140595	0.005333	0.000000
105.660000	10749.087880	8149.606168	0.010667	0.000000
938.270000	4277.324340	4570.598939	0.000533	0.000000
0.511000	7216.333266	7494.129831	0.001600	0.000000
139.570000	961.625827	1043.910326	0.001067	0.000000
493.700000	10961.157567	9905.719753	0.001600	0.000000
105.660000	281.335968	325.946124	0.001067	0.000000
0.511000	1326.720788	1179.643886	0.000533	0.000000
105.660000	50036.499343	49369.914191	0.001067	0.000000
139.570000	762.198795	713.274977	0.000000	0.000000
938.270000	747.602653	717.219984	0.001067	0.000000
493.700000	3380.963838	3602.624144	0.000000	0.000000
493.700000	1133.132126	1144.125553	0.000000	0.000000
938.270000	1447.428273	1759.794591	0.000533	0.000000
493.700000	1616.186683	1705.262126	0.003200	0.000000
0.511000	5061.908251	5165.179893	0.010667	0.000000
938.270000	20866.593019	22740.364302	0.000000	0.000000
0.511000	14084.149570	14510.299264	0.004800	0.000000
938.270000	965.843610	885.370863	0.002133	0.000000
938.270000	26645.905729	23421.231147	0.000000	0.000000
493.700000	881.752805	847.738522	0.000000	0.000000
139.570000	1356.485786	1555.572389	0.000533	0.000000
938.270000	11016.522217	11121.376429	0.000533	0.000000
139.570000	211.702791	231.022887	0.000533	0.000000
0.511000	49428.096602	47604.791558	0.076800	0.007920
0.511000	59.566590	59.902881	0.000000	0.000000
139.570000	23991.875448	26069.482431	0.002133	0.000000
0.511000	10.931886	10.360226	0.000000	0.000000
938.270000	36143.281409	30619.625623	0.002667	0.000000
105.660000	23609.171113	23103.020369	0.000000	0.000000
105.660000	17147.436159	19359.660422	0.000000	0.000000
139.570000	3489.926887	3358.517696	0.000533	0.000000
0.511000	1034.703555	1108.333914	0.000533	0.000000
493.700000	7470.742008	8176.259538	0.002133	0.000000
493.700000	10581.702167	9872.420998	0.001600	0.000000
139.570000	193.052414	205.279665	0.001067	0.000000
0.511000	3762.846685	3774.970255	0.001600	0.000000
493.700000	438.728964	351.265369	0.003733	0.000000
139.570000	21378.048301	21471.190082	0.000000	0.000000
493.700000	32372.287782	30899.370656	0.001067	0.000000
938.270000	19567.859652	21138.432399	0.000533	0.000000
139.570000	26197.229077	26124.323391	0.001067	0.000000
139.570000	7934.654189	9143.161591	0.001067	0.000000
0.511000	27.698430	27.268764	0.001067	0.000000
493.700000	17263.957762	21299.745009	0.001600	0.000000
139.570000	1457.893281	1261.189025	0.000533	0.000000
938.270000	3124.431535	2596.156173	0.001067	0.000000
0.511000	19.896714	22.386273	0.001067	0.000000
105.660000	2418.808977	2745.687655	0.000533	0.000000
139.570000	138.233464	157.472428	0.001067	0.000000
493.700000	4984.389546	5671.667821	0.000000	0.000000
493.700000	8083.443017	9437.013079	0.001067	0.000000
105.660000	17608.819365	18300.898544	0.001600	0.000000
105.660000	134.623428	138.241410	0.000533	0.000000
105.660000	950.537958	879.724133	0.006933	0.000000
0.511000	11.617202	11.834695	0.000533	0.000000
0.511000	95940.176473	93919.473938	0.083733	0.033440
105.660000	1719.084047	1634.726015	0.000000	0.000000
105.660000	2661.211338	2549.391013	0.012267	0.000000
139.570000	22876.275742	21292.975137	0.000000	0.000000
139.570000	45592.691667	45148.625464	0.001600	0.000000
139.570000	451.255046	392.318851	0.000000	0.000000
938.270000	7417.715889	8728.899198	0.001067	0.000000
0.511000	28.280763	26.662819	0.002667	0.000000
938.270000	2082.566572	1984.252222	0.000000	0.000000
938.270000	1041.038744	1070.874345	0.002133	0.000000
105.660000	7844.020080	8014.262416	0.000533	0.000000
139.570000	22297.337036	23360.841703	0.000000	0.000000
493.700000	14172.272486	15775.390175	0.002667	0.000000
938.270000	1672.556421	1611.557636	0.000533	0.000000
0.511000	1106.636321	1049.858506	0.002133	0.000000
938.270000	16497.056827	17186.587803	0.000533	0.000000
938.270000	9672.866989	9713.163082	0.000533	0.000000
105.660000	2759.725853	2174.288144	0.001067	0.000000
938.270000	6456.109311	6384.691746	0.001067	0.000000
105.660000	1414.559434	1363.235028	0.002667	0.000000
493.700000	1195.593977	1220.536698	0.000000	0.000000
0.511000	80462.462025	76702.161258	0.040533	0.025520
0.511000	417.151659	454.409699	0.002133	0.000000
493.700000	3574.706326	3341.535434	0.000000	0.000000
938.270000	3599.262129	3154.437870	0.000533	0.000000
0.511000	2516.102132	2715.620432	0.000533	0.000000
493.700000	17497.471125	18994.683700	0.000533	0.000000
0.511000	44.570091	44.699833	0.000533	0.000000
139.570000	262.916428	276.201952	0.002133	0.000000
0.511000	14747.958929	11869.166331	0.009600	0.000000
139.570000	1852.320587	1655.289033	0.000000	0.000000
493.700000	14660.130973	14396.868864	0.000000	0.000000
493.700000	1294.394985	1327.556752	0.000533	0.000000
938.270000	4267.603093	4610.018473	0.000533	0.000000
0.511000	47333.890879	41925.355486	0.040000	0.011440
938.270000	86438.510136	69806.634709	0.000533	0.000000
938.270000	6508.336675	6247.075926	0.000533	0.000000
139.570000	5079.273251	4853.880159	0.001067	0.000000
139.570000	1278.558860	1529.720077	0.000533	0.000000
105.660000	15791.571680	14734.337607	0.000000	0.000000
493.700000	563.486226	582.747101	0.000000	0.000000
105.660000	821.640446	778.653639	0.001600	0.000000
0.511000	2083.235616	2086.690336	0.000533	0.000000
0.511000	504.672914	421.443030	0.001067	0.000000
139.570000	43948.430742	54258.910933	0.000533	0.000000
139.570000	57415.811465	54934.492495	0.000000	0.000000
938.270000	33221.184821	37236.138955	0.001600	0.000000
139.570000	250.129788	247.186712	0.000533	0.000000
493.700000	2722.487550	2107.779975	0.000000	0.000000
0.511000	15.417331	16.126320	0.002133	0.000000
493.700000	37333.575734	34650.601963	0.000000	0.000000
105.660000	61084.318661	63645.771607	0.001600	0.000000
0.511000	1698.062515	1617.607515	0.001067	0.000000
938.270000	71398.945572	80835.785952	0.000533	0.000000
493.700000	774.972789	861.319608	0.000533	0.000000
493.700000	562.236466	601.689527	0.000533	0.000000
493.700000	738.035205	811.025151	0.000533	0.000000
493.700000	2542.405944	2389.273283	0.000000	0.000000
105.660000	67.357628	69.094166	0.002133	0.000000
139.570000	80898.409889	77381.272255	0.001067	0.000000
105.660000	66.588436	88.127136	0.001067	0.000000
493.700000	1270.067120	1114.815650	0.000000	0.000000
0.511000	26.070696	25.549480	0.000000	0.000000
139.570000	499.361031	562.116543	0.000000	0.000000
105.660000	608.197808	692.153982	0.000533	0.000000
139.570000	22175.209413	22487.842835	0.000533	0.000000
139.570000	1281.750489	1326.116529	0.000533	0.000000
938.270000	1104.782551	1254.887504	0.000000	0.000000
139.570000	4098.695496	4390.896295	0.000000	0.000000
105.660000	434.467203	516.149280	0.000000	0.000000
105.660000	38756.336302	33502.793464	0.002133	0.000000
105.660000	102.432493	112.483090	0.002667	0.000000
139.570000	36044.348104	35517.148818	0.001067	0.000000
0.511000	30002.338847	24625.679120	0.037333	0.006160
0.511000	87739.842157	95070.266330	0.074667	0.033440
0.511000	72.967155	71.874403	0.000533	0.000000
0.511000	239.587486	252.504402	0.000533	0.000000
493.700000	1061.498150	931.396726	0.000000	0.000000
139.570000	3294.890283	3195.621502	0.001067	0.000000
0.511000	353.494432	336.716459	0.000533	0.000000
0.511000	35839.474052	36160.763885	0.026133	0.007920
0.511000	13.892595	14.289747	0.009067	0.000000
0.511000	2011.595547	1948.456746	0.002133	0.000000
493.700000	546.896966	484.520451	0.001600	0.000000
493.700000	32401.672394	29433.916761	0.000000	0.000000
493.700000	24606.577998	24038.122397	0.000000	0.000000
493.700000	945.009818	1016.982482	0.000000	0.000000
139.570000	1635.444536	1670.626187	0.000533	0.000000
0.511000	21534.937648	22057.818217	0.007467	0.000000
493.700000	88231.649921	92244.103082	0.000533	0.000000
0.511000	42.354709	42.056841	0.005333	0.000000
938.270000	960.617597	921.883434	0.001067	0.000000
0.511000	44871.453980	45587.687883	0.019733	0.008800
139.570000	23751.406718	27957.047252	0.006400	0.000000
105.660000	4321.940648	4524.419891	0.000533	0.000000
493.700000	34652.975201	35295.103786	0.000533	0.000000
938.270000	3290.470227	3297.971109	0.006933	0.000000
493.700000	7361.844782	7201.253006	0.000533	0.000000
139.570000	81946.604189	87333.025709	0.008533	0.000000
493.700000	2407.084656	2153.011110	0.000000	0.000000
139.570000	734.247317	709.691481	0.001067	0.000000
139.570000	456.424195	461.552527	0.000533	0.000000
105.660000	106.307938	105.683150	0.000533	0.000000
493.700000	47174.993774	49734.497097	0.001067	0.000000
139.570000	813.461565	776.036744	0.000000	0.000000
105.660000	39078.089862	46609.624058	0.000533	0.000000
105.660000	32730.552167	24974.425115	0.000000	0.000000
938.270000	5681.552727	6256.640611	0.000533	0.000000
0.511000	42263.732334	44047.306120	0.026133	0.008800
938.270000	11195.798799	11273.134274	0.006933	0.000000
0.511000	59536.212845	62886.268327	0.020267	0.009680
0.511000	87.384320	89.707443	0.000533	0.000000
938.270000	51835.978725	62508.510637	0.006400	0.000000
493.700000	3105.905775	3095.646831	0.000000	0.000000
105.660000	22406.949846	20458.632112	0.000533	0.000000
0.511000	51.239114	53.680490	0.000533	0.000000
0.511000	1403.372100	1484.427265	0.001600	0.000000
139.570000	236.226677	232.055353	0.001067	0.000000
938.270000	854.268878	1025.575611	0.000533	0.000000
0.511000	201.017662	150.547060	0.000000	0.000000
105.660000	739.926009	853.116977	0.000533	0.000000
0.511000	5479.164896	5379.372067	0.002133	0.000000
493.700000	43938.326838	39702.573820	0.003733	0.000000
139.570000	8453.987310	10382.011493	0.000000	0.000000
938.270000	51137.334123	53626.793399	0.001600	0.000000
493.700000	14362.813125	14951.255040	0.001067	0.000000
105.660000	1923.408180	2111.036044	0.000533	0.000000
938.270000	1373.861186	1374.297053	0.000000	0.000000
493.700000	2154.272245	1782.722172	0.001067	0.000000
493.700000	2507.284165	2242.905239	0.000533	0.000000
105.660000	7202.053355	7516.944071	0.000533	0.000000
0.511000	46.392703	45.713151	0.001600	0.000000
105.660000	92.702373	103.787635	0.020800	0.000000
0.511000	12.623613	12.186694	0.000000	0.000000
0.511000	20.058200	19.640456	0.000000	0.000000
493.700000	544.190428	467.065249	0.000533	0.000000
139.570000	7414.147499	7008.588739	0.001067	0.000000
105.660000	23415.125341	21402.076780	0.000000	0.000000
139.570000	578.122947	636.891546	0.000000	0.000000
105.660000	71159.029686	79026.208032	0.004800	0.000000
105.660000	59586.453525	62257.061442	0.001067	0.000000
0.511000	28.306363	28.494201	0.000533	0.000000
0.511000	13.623776	13.269836	0.000533	0.000000
139.570000	258.673026	288.461616	0.003200	0.000000
493.700000	1461.126812	1622.942605	0.000000	0.000000
0.511000	5817.208329	5750.231248	0.006933	0.000000
938.270000	54630.053902	46592.745801	0.000000	0.000000
0.511000	643.466153	661.470132	0.000533	0.000000
139.570000	2035.992177	1768.323570	0.002667	0.000000
0.511000	627.672794	674.138273	0.001067	0.000000
938.270000	20197.441878	21960.840324	0.000000	0.000000
105.660000	11960.352509	13491.659903	0.001600	0.000000
938.270000	1049.118194	1193.854744	0.001067	0.000000
