6.400000000000000000e+01	1.464242815710724266e-04
6.500000000000000000e+01	1.418841369087937355e-04
6.600000000000000000e+01	1.375519273106378076e-04
6.700000000000000000e+01	1.334151462614958710e-04
6.800000000000000000e+01	1.294622135753071537e-04
6.900000000000000000e+01	1.256823942650468599e-04
7.000000000000000000e+01	1.220657255831179936e-04
7.100000000000000000e+01	1.186029513051319864e-04
7.200000000000000000e+01	1.152854624467336894e-04
7.300000000000000000e+01	1.121052437037059767e-04
7.400000000000000000e+01	1.090548249924878205e-04
7.500000000000000000e+01	1.061272375434745100e-04
7.600000000000000000e+01	1.033159740647405107e-04
7.700000000000000000e+01	1.006149525505673365e-04
7.800000000000000000e+01	9.801848335857881161e-05
7.900000000000000000e+01	9.552123922241178644e-05
8.000000000000000000e+01	9.311822790455218947e-05
8.100000000000000000e+01	9.080476722698572567e-05
8.200000000000000000e+01	8.857646224628047823e-05
8.300000000000000000e+01	8.642918436517565506e-05
8.400000000000000000e+01	8.435905219515963565e-05
8.500000000000000000e+01	8.236241400427771393e-05
8.600000000000000000e+01	8.043583160185694119e-05
8.700000000000000000e+01	7.857606552726480848e-05
8.800000000000000000e+01	7.678006142348537766e-05
8.900000000000000000e+01	7.504493748841923305e-05
9.000000000000000000e+01	7.336797290758202987e-05
9.100000000000000000e+01	7.174659718145443401e-05
9.200000000000000000e+01	7.017838026926821380e-05
9.300000000000000000e+01	6.866102347862293453e-05
9.400000000000000000e+01	6.719235103712326864e-05
9.500000000000000000e+01	6.577030228830377918e-05
9.600000000000000000e+01	6.439292445954788340e-05
9.700000000000000000e+01	6.305836595458529808e-05
9.800000000000000000e+01	6.176487012752798636e-05
9.900000000000000000e+01	6.051076949933761683e-05
1.000000000000000000e+02	5.929448038115389430e-05
1.010000000000000000e+02	5.811449787209893488e-05
1.020000000000000000e+02	5.696939120204410294e-05
1.030000000000000000e+02	5.585779939241677434e-05
1.040000000000000000e+02	5.477842721046548605e-05
1.050000000000000000e+02	5.373004139451914877e-05
1.060000000000000000e+02	5.271146712969197398e-05
1.070000000000000000e+02	5.172158475522232020e-05
1.080000000000000000e+02	5.075932668620831078e-05
1.090000000000000000e+02	4.982367453393302310e-05
1.100000000000000000e+02	4.891365641027111983e-05
1.110000000000000000e+02	4.802834440285042413e-05
1.120000000000000000e+02	4.716685220871736755e-05
1.130000000000000000e+02	4.632833291523551412e-05
1.140000000000000000e+02	4.551197691784005151e-05
1.150000000000000000e+02	4.471700996508646029e-05
1.160000000000000000e+02	4.394269132217703573e-05
1.170000000000000000e+02	4.318831204482954467e-05
1.180000000000000000e+02	4.245319335597588540e-05
1.190000000000000000e+02	4.173668511834877358e-05
1.200000000000000000e+02	4.103816439653751650e-05
1.210000000000000000e+02	4.035703410257303331e-05
1.220000000000000000e+02	3.969272171954278379e-05
1.230000000000000000e+02	3.904467809813970609e-05
1.240000000000000000e+02	3.841237632142094913e-05
1.250000000000000000e+02	3.779531063339350565e-05
1.260000000000000000e+02	3.719299542735846683e-05
1.270000000000000000e+02	3.660496429023453924e-05
1.280000000000000000e+02	3.603076909934873413e-05
1.290000000000000000e+02	3.546997916842769053e-05
1.300000000000000000e+02	3.492218043975055914e-05
1.310000000000000000e+02	3.438697471963350345e-05
1.320000000000000000e+02	3.386397895460979023e-05
1.330000000000000000e+02	3.335282454584854555e-05
1.340000000000000000e+02	3.285315669952065392e-05
1.350000000000000000e+02	3.236463381097388941e-05
1.360000000000000000e+02	3.188692688072107968e-05
1.370000000000000000e+02	3.141971896037691549e-05
1.380000000000000000e+02	3.096270462680099806e-05
1.390000000000000000e+02	3.051558948281794104e-05
1.400000000000000000e+02	3.007808968299033198e-05
1.410000000000000000e+02	2.964993148301822777e-05
1.420000000000000000e+02	2.923085081142935880e-05
1.430000000000000000e+02	2.882059286230868631e-05
1.440000000000000000e+02	2.841891170789442628e-05
1.450000000000000000e+02	2.802556992994064734e-05
1.460000000000000000e+02	2.764033826881467522e-05
1.470000000000000000e+02	2.726299528936093161e-05
1.480000000000000000e+02	2.689332706262162964e-05
1.490000000000000000e+02	2.653112686256043872e-05
1.500000000000000000e+02	2.617619487698597582e-05
1.510000000000000000e+02	2.582833793192060301e-05
1.520000000000000000e+02	2.548736922870437893e-05
1.530000000000000000e+02	2.515310809316612965e-05
1.540000000000000000e+02	2.482537973623287277e-05
1.550000000000000000e+02	2.450401502538520021e-05
1.560000000000000000e+02	2.418885026640062836e-05
1.570000000000000000e+02	2.387972699485915539e-05
1.580000000000000000e+02	2.357649177691505408e-05
1.590000000000000000e+02	2.327899601886723635e-05
1.600000000000000000e+02	2.298709578508697669e-05
1.610000000000000000e+02	2.270065162388626808e-05
1.620000000000000000e+02	2.241952840093363437e-05
1.630000000000000000e+02	2.214359513984580591e-05
1.640000000000000000e+02	2.187272486960401086e-05
1.650000000000000000e+02	2.160679447846322457e-05
1.660000000000000000e+02	2.134568457404031769e-05
1.670000000000000000e+02	2.108927934928435678e-05
1.680000000000000000e+02	2.083746645404805265e-05
1.690000000000000000e+02	2.059013687199442858e-05
1.700000000000000000e+02	2.034718480258696367e-05
1.710000000000000000e+02	2.010850754792467643e-05
1.720000000000000000e+02	1.987400540419603510e-05
1.730000000000000000e+02	1.964358155753768653e-05
1.740000000000000000e+02	1.941714198409473960e-05
1.750000000000000000e+02	1.919459535409007590e-05
1.760000000000000000e+02	1.897585293971991145e-05
1.770000000000000000e+02	1.876082852670214748e-05
1.780000000000000000e+02	1.854943832931297214e-05
1.790000000000000000e+02	1.834160090875529354e-05
1.800000000000000000e+02	1.813723709471054275e-05
1.810000000000000000e+02	1.793626990993275831e-05
1.820000000000000000e+02	1.773862449775087704e-05
1.830000000000000000e+02	1.754422805235170862e-05
1.840000000000000000e+02	1.735300975172240733e-05
1.850000000000000000e+02	1.716490069313708175e-05
1.860000000000000000e+02	1.697983383107787541e-05
1.870000000000000000e+02	1.679774391748606571e-05
1.880000000000000000e+02	1.661856744424373254e-05
1.890000000000000000e+02	1.644224258779140353e-05
1.900000000000000000e+02	1.626870915579147357e-05
1.910000000000000000e+02	1.609790853575142813e-05
1.920000000000000000e+02	1.592978364552512507e-05
1.930000000000000000e+02	1.576427888561395357e-05
1.940000000000000000e+02	1.560134009319354839e-05
1.950000000000000000e+02	1.544091449779505415e-05
1.960000000000000000e+02	1.528295067857323469e-05
1.970000000000000000e+02	1.512739852309681082e-05
1.980000000000000000e+02	1.497420918759941314e-05
1.990000000000000000e+02	1.482333505863223040e-05
2.000000000000000000e+02	1.467472971606217654e-05
2.010000000000000000e+02	1.452834789736187607e-05
2.020000000000000000e+02	1.438414546314018852e-05
2.030000000000000000e+02	1.424207936386428804e-05
2.040000000000000000e+02	1.410210760772638434e-05
2.050000000000000000e+02	1.396418922961038535e-05
2.060000000000000000e+02	1.382828426111563333e-05
2.070000000000000000e+02	1.369435370159678743e-05
2.080000000000000000e+02	1.356235949018068754e-05
2.090000000000000000e+02	1.343226447872263368e-05
2.100000000000000000e+02	1.330403240566632581e-05
2.110000000000000000e+02	1.317762787077305429e-05
2.120000000000000000e+02	1.305301631068724557e-05
2.130000000000000000e+02	1.293016397530691960e-05
2.140000000000000000e+02	1.280903790492889101e-05
2.150000000000000000e+02	1.268960590813979121e-05
2.160000000000000000e+02	1.257183654042525930e-05
2.170000000000000000e+02	1.245569908347073536e-05
2.180000000000000000e+02	1.234116352512843839e-05
2.190000000000000000e+02	1.222820054002613767e-05
2.200000000000000000e+02	1.211678147079429719e-05
2.210000000000000000e+02	1.200687830988921112e-05
2.220000000000000000e+02	1.189846368199055289e-05
2.230000000000000000e+02	1.179151082695270940e-05
2.240000000000000000e+02	1.168599358329009155e-05
2.250000000000000000e+02	1.158188637217733919e-05
2.260000000000000000e+02	1.147916418194623968e-05
2.270000000000000000e+02	1.137780255306174021e-05
2.280000000000000000e+02	1.127777756356022322e-05
2.290000000000000000e+02	1.117906581493390561e-05
2.300000000000000000e+02	1.108164441844574759e-05
2.310000000000000000e+02	1.098549098185996831e-05
2.320000000000000000e+02	1.089058359657382307e-05
2.330000000000000000e+02	1.079690082513674568e-05
2.340000000000000000e+02	1.070442168914371668e-05
2.350000000000000000e+02	1.061312565748998768e-05
2.360000000000000000e+02	1.052299263497491549e-05
2.370000000000000000e+02	1.043400295124311516e-05
2.380000000000000000e+02	1.034613735005155984e-05
2.390000000000000000e+02	1.025937697885168030e-05
2.400000000000000000e+02	1.017370337867596095e-05
2.410000000000000000e+02	1.008909847431888320e-05
2.420000000000000000e+02	1.000554456480250066e-05
2.430000000000000000e+02	9.923024314117210313e-06
2.440000000000000000e+02	9.841520742228715613e-06
2.450000000000000000e+02	9.761017216342455417e-06
2.460000000000000000e+02	9.681497442417108043e-06
2.470000000000000000e+02	9.602945456919093143e-06
2.480000000000000000e+02	9.525345618810285460e-06
2.490000000000000000e+02	9.448682601761405268e-06
2.500000000000000000e+02	9.372941386583894186e-06
2.510000000000000000e+02	9.298107253873266317e-06
2.520000000000000000e+02	9.224165776857204193e-06
2.530000000000000000e+02	9.151102814441945134e-06
2.540000000000000000e+02	9.078904504450659480e-06
2.550000000000000000e+02	9.007557257047828789e-06
2.560000000000000000e+02	8.937047748343762533e-06
2.570000000000000000e+02	8.867362914173640851e-06
2.580000000000000000e+02	8.798489944045692838e-06
2.590000000000000000e+02	8.730416275253248605e-06
2.600000000000000000e+02	8.663129587145598163e-06
2.610000000000000000e+02	8.596617795552822256e-06
2.620000000000000000e+02	8.530869047359839906e-06
2.630000000000000000e+02	8.465871715225191873e-06
2.640000000000000000e+02	8.401614392440072434e-06
2.650000000000000000e+02	8.338085887923418375e-06
2.660000000000000000e+02	8.275275221349013148e-06
2.670000000000000000e+02	8.213171618400509944e-06
2.680000000000000000e+02	8.151764506150665376e-06
2.690000000000000000e+02	8.091043508561028013e-06
2.700000000000000000e+02	8.030998442098529329e-06
2.710000000000000000e+02	7.971619311465472031e-06
2.720000000000000000e+02	7.912896305439669941e-06
2.730000000000000000e+02	7.854819792821388563e-06
2.740000000000000000e+02	7.797380318484050583e-06
2.750000000000000000e+02	7.740568599525651886e-06
2.760000000000000000e+02	7.684375521517953974e-06
2.770000000000000000e+02	7.628792134850629628e-06
2.780000000000000000e+02	7.573809651167647917e-06
2.790000000000000000e+02	7.519419439893202443e-06
2.800000000000000000e+02	7.465613024844679847e-06
2.810000000000000000e+02	7.412382080930108846e-06
2.820000000000000000e+02	7.359718430927780775e-06
2.830000000000000000e+02	7.307614042345636915e-06
2.840000000000000000e+02	7.256061024358196616e-06
2.850000000000000000e+02	7.205051624818884046e-06
2.860000000000000000e+02	7.154578227345575016e-06
2.870000000000000000e+02	7.104633348477359791e-06
2.880000000000000000e+02	7.055209634900546609e-06
2.890000000000000000e+02	7.006299860741961123e-06
2.900000000000000000e+02	6.957896924927679986e-06
2.910000000000000000e+02	6.909993848605445214e-06
2.920000000000000000e+02	6.862583772628928902e-06
2.930000000000000000e+02	6.815659955102244846e-06
2.940000000000000000e+02	6.769215768983007089e-06
2.950000000000000000e+02	6.723244699742343806e-06
2.960000000000000000e+02	6.677740343080383373e-06
2.970000000000000000e+02	6.632696402695626984e-06
2.980000000000000000e+02	6.588106688106856793e-06
2.990000000000000000e+02	6.543965112526076086e-06
3.000000000000000000e+02	6.500265690781185554e-06
3.010000000000000000e+02	6.457002537287055615e-06
3.020000000000000000e+02	6.414169864063692945e-06
3.030000000000000000e+02	6.371761978800262815e-06
3.040000000000000000e+02	6.329773282963785647e-06
3.050000000000000000e+02	6.288198269951292288e-06
3.060000000000000000e+02	6.247031523284310600e-06
3.070000000000000000e+02	6.206267714844631363e-06
3.080000000000000000e+02	6.165901603150173550e-06
3.090000000000000000e+02	6.125928031670024886e-06
3.100000000000000000e+02	6.086341927177562471e-06
3.110000000000000000e+02	6.047138298140703075e-06
3.120000000000000000e+02	6.008312233148344632e-06
3.130000000000000000e+02	5.969858899372024804e-06
3.140000000000000000e+02	5.931773541061969093e-06
3.150000000000000000e+02	5.894051478076574732e-06
3.160000000000000000e+02	5.856688104444539216e-06
3.170000000000000000e+02	5.819678886958797475e-06
3.180000000000000000e+02	5.783019363801441806e-06
3.190000000000000000e+02	5.746705143198866491e-06
3.200000000000000000e+02	5.710731902106394235e-06
3.210000000000000000e+02	5.675095384921611101e-06
3.220000000000000000e+02	5.639791402225720439e-06
3.230000000000000000e+02	5.604815829552228882e-06
3.240000000000000000e+02	5.570164606182256274e-06
3.250000000000000000e+02	5.535833733965852905e-06
3.260000000000000000e+02	5.501819276168648107e-06
3.270000000000000000e+02	5.468117356343232218e-06
3.280000000000000000e+02	5.434724157224670508e-06
3.290000000000000000e+02	5.401635919649529898e-06
3.300000000000000000e+02	5.368848941497902622e-06
3.310000000000000000e+02	5.336359576657806804e-06
3.320000000000000000e+02	5.304164234011469286e-06
3.330000000000000000e+02	5.272259376442952838e-06
3.340000000000000000e+02	5.240641519866610214e-06
3.350000000000000000e+02	5.209307232275857683e-06
3.360000000000000000e+02	5.178253132811817409e-06
3.370000000000000000e+02	5.147475890851315387e-06
3.380000000000000000e+02	5.116972225113799543e-06
3.390000000000000000e+02	5.086738902786740104e-06
3.400000000000000000e+02	5.056772738669033648e-06
3.410000000000000000e+02	5.027070594332052545e-06
3.420000000000000000e+02	4.997629377297864603e-06
3.430000000000000000e+02	4.968446040234253611e-06
3.440000000000000000e+02	4.939517580166157079e-06
3.450000000000000000e+02	4.910841037703106117e-06
3.460000000000000000e+02	4.882413496282341365e-06
3.470000000000000000e+02	4.854232081427198370e-06
3.480000000000000000e+02	4.826293960020440565e-06
3.490000000000000000e+02	4.798596339592194247e-06
3.500000000000000000e+02	4.771136467622136576e-06
3.510000000000000000e+02	4.743911630855618113e-06
3.520000000000000000e+02	4.716919154633415813e-06
3.530000000000000000e+02	4.690156402234789522e-06
3.540000000000000000e+02	4.663620774233536184e-06
3.550000000000000000e+02	4.637309707866785975e-06
3.560000000000000000e+02	4.611220676416195606e-06
3.570000000000000000e+02	4.585351188601322807e-06
3.580000000000000000e+02	4.559698787984852501e-06
3.590000000000000000e+02	4.534261052389450188e-06
3.600000000000000000e+02	4.509035593325975749e-06
3.610000000000000000e+02	4.484020055432778972e-06
3.620000000000000000e+02	4.459212115925875218e-06
3.630000000000000000e+02	4.434609484059726792e-06
3.640000000000000000e+02	4.410209900598403847e-06
3.650000000000000000e+02	4.386011137296913926e-06
3.660000000000000000e+02	4.362010996392457034e-06
3.670000000000000000e+02	4.338207310105396173e-06
3.680000000000000000e+02	4.314597940149738373e-06
3.690000000000000000e+02	4.291180777252912743e-06
3.700000000000000000e+02	4.267953740684640591e-06
3.710000000000000000e+02	4.244914777794719699e-06
3.720000000000000000e+02	4.222061863559501714e-06
3.730000000000000000e+02	4.199393000136906777e-06
3.740000000000000000e+02	4.176906216429768718e-06
3.750000000000000000e+02	4.154599567657340570e-06
3.760000000000000000e+02	4.132471134934803702e-06
3.770000000000000000e+02	4.110519024860567949e-06
3.780000000000000000e+02	4.088741369111253496e-06
3.790000000000000000e+02	4.067136324044142740e-06
3.800000000000000000e+02	4.045702070306969149e-06
3.810000000000000000e+02	4.024436812454895742e-06
3.820000000000000000e+02	4.003338778574509540e-06
3.830000000000000000e+02	3.982406219914693925e-06
3.840000000000000000e+02	3.961637410524256086e-06
3.850000000000000000e+02	3.941030646896138452e-06
3.860000000000000000e+02	3.920584247618085367e-06
3.870000000000000000e+02	3.900296553029656577e-06
3.880000000000000000e+02	3.880165924885413896e-06
3.890000000000000000e+02	3.860190746024197195e-06
3.900000000000000000e+02	3.840369420044324530e-06
3.910000000000000000e+02	3.820700370984630034e-06
3.920000000000000000e+02	3.801182043011200212e-06
3.930000000000000000e+02	3.781812900109687529e-06
3.940000000000000000e+02	3.762591425783116588e-06
3.950000000000000000e+02	3.743516122755035496e-06
3.960000000000000000e+02	3.724585512677926049e-06
3.970000000000000000e+02	3.705798135846768105e-06
3.980000000000000000e+02	3.687152550917640837e-06
3.990000000000000000e+02	3.668647334631264733e-06
4.000000000000000000e+02	3.650281081541400905e-06
4.010000000000000000e+02	3.632052403747981924e-06
4.020000000000000000e+02	3.613959930634903453e-06
4.030000000000000000e+02	3.596002308612379272e-06
4.040000000000000000e+02	3.578178200863753813e-06
4.050000000000000000e+02	3.560486287096711217e-06
4.060000000000000000e+02	3.542925263298768688e-06
4.070000000000000000e+02	3.525493841496980444e-06
4.080000000000000000e+02	3.508190749521781123e-06
4.090000000000000000e+02	3.491014730774856399e-06
4.100000000000000000e+02	3.473964544001001437e-06
4.110000000000000000e+02	3.457038963063857908e-06
4.120000000000000000e+02	3.440236776725463078e-06
4.130000000000000000e+02	3.423556788429558023e-06
4.140000000000000000e+02	3.406997816088539368e-06
4.150000000000000000e+02	3.390558691874029539e-06
4.160000000000000000e+02	3.374238262010960937e-06
4.170000000000000000e+02	3.358035386575135064e-06
4.180000000000000000e+02	3.341948939294157497e-06
4.190000000000000000e+02	3.325977807351723305e-06
4.200000000000000000e+02	3.310120891195149138e-06
4.210000000000000000e+02	3.294377104346124469e-06
4.220000000000000000e+02	3.278745373214597278e-06
4.230000000000000000e+02	3.263224636915739974e-06
4.240000000000000000e+02	3.247813847089957436e-06
4.250000000000000000e+02	3.232511967725838064e-06
4.260000000000000000e+02	3.217317974986043623e-06
4.270000000000000000e+02	3.202230857036037057e-06
4.280000000000000000e+02	3.187249613875620767e-06
4.290000000000000000e+02	3.172373257173234947e-06
4.300000000000000000e+02	3.157600810102943122e-06
4.310000000000000000e+02	3.142931307184076958e-06
4.320000000000000000e+02	3.128363794123481033e-06
4.330000000000000000e+02	3.113897327660311835e-06
4.340000000000000000e+02	3.099530975413334242e-06
4.350000000000000000e+02	3.085263815730693874e-06
4.360000000000000000e+02	3.071094937542089091e-06
4.370000000000000000e+02	3.057023440213323579e-06
4.380000000000000000e+02	3.043048433403181497e-06
4.390000000000000000e+02	3.029169036922584960e-06
4.400000000000000000e+02	3.015384380596004198e-06
4.410000000000000000e+02	3.001693604125058993e-06
4.420000000000000000e+02	2.988095856954289373e-06
4.430000000000000000e+02	2.974590298139050654e-06
4.440000000000000000e+02	2.961176096215484570e-06
4.450000000000000000e+02	2.947852429072550800e-06
4.460000000000000000e+02	2.934618483826062588e-06
4.470000000000000000e+02	2.921473456694690429e-06
4.480000000000000000e+02	2.908416552877920724e-06
4.490000000000000000e+02	2.895446986435908806e-06
4.500000000000000000e+02	2.882563980171199689e-06
4.510000000000000000e+02	2.869766765512301268e-06
4.520000000000000000e+02	2.857054582399044344e-06
4.530000000000000000e+02	2.844426679169731570e-06
4.540000000000000000e+02	2.831882312450020710e-06
4.550000000000000000e+02	2.819420747043516357e-06
4.560000000000000000e+02	2.807041255824053176e-06
4.570000000000000000e+02	2.794743119629618577e-06
4.580000000000000000e+02	2.782525627157911440e-06
4.590000000000000000e+02	2.770388074863483937e-06
4.600000000000000000e+02	2.758329766856453756e-06
4.610000000000000000e+02	2.746350014802762581e-06
4.620000000000000000e+02	2.734448137825938488e-06
4.630000000000000000e+02	2.722623462410347410e-06
4.640000000000000000e+02	2.710875322305910829e-06
4.650000000000000000e+02	2.699203058434253680e-06
4.660000000000000000e+02	2.687606018796263405e-06
4.670000000000000000e+02	2.676083558381044079e-06
4.680000000000000000e+02	2.664635039076220280e-06
4.690000000000000000e+02	2.653259829579595362e-06
4.700000000000000000e+02	2.641957305312117552e-06
4.710000000000000000e+02	2.630726848332142424e-06
4.720000000000000000e+02	2.619567847250971861e-06
4.730000000000000000e+02	2.608479697149640687e-06
4.740000000000000000e+02	2.597461799496934465e-06
4.750000000000000000e+02	2.586513562068619405e-06
4.760000000000000000e+02	2.575634398867853872e-06
4.770000000000000000e+02	2.564823730046779398e-06
4.780000000000000000e+02	2.554080981829253907e-06
4.790000000000000000e+02	2.543405586434715319e-06
4.800000000000000000e+02	2.532796982003160683e-06
4.810000000000000000e+02	2.522254612521217566e-06
4.820000000000000000e+02	2.511777927749283552e-06
4.830000000000000000e+02	2.501366383149734269e-06
4.840000000000000000e+02	2.491019439816158442e-06
4.850000000000000000e+02	2.480736564403627181e-06
4.860000000000000000e+02	2.470517229059959798e-06
4.870000000000000000e+02	2.460360911357978953e-06
4.880000000000000000e+02	2.450267094228748795e-06
4.890000000000000000e+02	2.440235265895754569e-06
4.900000000000000000e+02	2.430264919810035138e-06
4.910000000000000000e+02	2.420355554586238776e-06
4.920000000000000000e+02	2.410506673939582313e-06
4.930000000000000000e+02	2.400717786623718728e-06
4.940000000000000000e+02	2.390988406369475493e-06
4.950000000000000000e+02	2.381318051824464934e-06
4.960000000000000000e+02	2.371706246493547981e-06
4.970000000000000000e+02	2.362152518680134357e-06
4.980000000000000000e+02	2.352656401428312023e-06
4.990000000000000000e+02	2.343217432465787643e-06
5.000000000000000000e+02	2.333835154147624968e-06
5.010000000000000000e+02	2.324509113400776034e-06
5.020000000000000000e+02	2.315238861669378079e-06
5.030000000000000000e+02	2.306023954860818721e-06
5.040000000000000000e+02	2.296863953292550338e-06
5.050000000000000000e+02	2.287758421639639242e-06
5.060000000000000000e+02	2.278706928883044157e-06
5.070000000000000000e+02	2.269709048258609589e-06
5.080000000000000000e+02	2.260764357206758418e-06
5.090000000000000000e+02	2.251872437322884995e-06
5.100000000000000000e+02	2.243032874308420775e-06
5.110000000000000000e+02	2.234245257922576731e-06
5.120000000000000000e+02	2.225509181934746883e-06
5.130000000000000000e+02	2.216824244077556412e-06
5.140000000000000000e+02	2.208190046000554367e-06
5.150000000000000000e+02	2.199606193224536147e-06
5.160000000000000000e+02	2.191072295096482193e-06
5.170000000000000000e+02	2.182587964745116710e-06
5.180000000000000000e+02	2.174152819037055923e-06
5.190000000000000000e+02	2.165766478533553497e-06
5.200000000000000000e+02	2.157428567447831249e-06
5.210000000000000000e+02	2.149138713602982032e-06
5.220000000000000000e+02	2.140896548390434210e-06
5.230000000000000000e+02	2.132701706728980245e-06
5.240000000000000000e+02	2.124553827024341889e-06
5.250000000000000000e+02	2.116452551129288057e-06
5.260000000000000000e+02	2.108397524304271941e-06
5.270000000000000000e+02	2.100388395178600898e-06
5.280000000000000000e+02	2.092424815712115410e-06
5.290000000000000000e+02	2.084506441157379227e-06
5.300000000000000000e+02	2.076632930022367144e-06
5.310000000000000000e+02	2.068803944033647017e-06
5.320000000000000000e+02	2.061019148100043321e-06
5.330000000000000000e+02	2.053278210276783519e-06
5.340000000000000000e+02	2.045580801730109020e-06
5.350000000000000000e+02	2.037926596702357098e-06
5.360000000000000000e+02	2.030315272477490035e-06
5.370000000000000000e+02	2.022746509347079552e-06
5.380000000000000000e+02	2.015219990576738466e-06
5.390000000000000000e+02	2.007735402372977142e-06
5.400000000000000000e+02	2.000292433850499123e-06
5.410000000000000000e+02	1.992890776999917745e-06
5.420000000000000000e+02	1.985530126655892445e-06
5.430000000000000000e+02	1.978210180465668692e-06
5.440000000000000000e+02	1.970930638858031689e-06
5.450000000000000000e+02	1.963691205012657750e-06
5.460000000000000000e+02	1.956491584829850666e-06
5.470000000000000000e+02	1.949331486900676169e-06
5.480000000000000000e+02	1.942210622477477136e-06
5.490000000000000000e+02	1.935128705444754718e-06
5.500000000000000000e+02	1.928085452290431896e-06
5.510000000000000000e+02	1.921080582077480844e-06
5.520000000000000000e+02	1.914113816415900963e-06
5.530000000000000000e+02	1.907184879435064946e-06
5.540000000000000000e+02	1.900293497756406415e-06
5.550000000000000000e+02	1.893439400466453143e-06
5.560000000000000000e+02	1.886622319090202269e-06
5.570000000000000000e+02	1.879841987564831148e-06
5.580000000000000000e+02	1.873098142213733671e-06
5.590000000000000000e+02	1.866390521720886722e-06
5.600000000000000000e+02	1.859718867105534692e-06
5.610000000000000000e+02	1.853082921697192900e-06
5.620000000000000000e+02	1.846482431110958701e-06
5.630000000000000000e+02	1.839917143223131547e-06
5.640000000000000000e+02	1.833386808147140313e-06
5.650000000000000000e+02	1.826891178209758823e-06
5.660000000000000000e+02	1.820430007927626731e-06
5.670000000000000000e+02	1.814003053984055642e-06
5.680000000000000000e+02	1.807610075206118988e-06
5.690000000000000000e+02	1.801250832542026719e-06
5.700000000000000000e+02	1.794925089038783116e-06
5.710000000000000000e+02	1.788632609820105701e-06
5.720000000000000000e+02	1.782373162064627900e-06
5.730000000000000000e+02	1.776146514984360056e-06
5.740000000000000000e+02	1.769952439803419800e-06
5.750000000000000000e+02	1.763790709737012285e-06
5.760000000000000000e+02	1.757661099970675770e-06
5.770000000000000000e+02	1.751563387639774308e-06
5.780000000000000000e+02	1.745497351809238634e-06
5.790000000000000000e+02	1.739462773453553731e-06
5.800000000000000000e+02	1.733459435436989936e-06
5.810000000000000000e+02	1.727487122494066332e-06
5.820000000000000000e+02	1.721545621210255551e-06
5.830000000000000000e+02	1.715634720002919180e-06
