
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	1000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
105.660000	10497.188840	8961.727344	21.603014	19.933760
493.700000	66680.302127	60592.737596	22.128586	20.205504
493.700000	5772.584622	6195.990790	18.226560	16.636576
105.660000	61.260819	61.726157	32.790806	30.981456
105.660000	781.808436	878.721016	17.424950	15.923072
105.660000	19853.671428	18811.899635	22.246963	20.386960
493.700000	14556.001670	15735.936867	19.800950	18.126768
139.570000	23773.166971	19659.337300	21.815059	20.158160
105.660000	302.592043	305.739939	16.543824	14.939936
105.660000	56.737131	49.416996	32.626493	30.819008
938.270000	1403.379822	1568.253879	19.812883	17.849568
105.660000	3159.155886	3253.072504	20.542790	18.704400
493.700000	5477.253955	4580.349265	17.732669	16.114912
139.570000	218.763815	205.994024	19.726397	18.209488
938.270000	4174.950910	4151.757192	16.570541	15.093408
139.570000	579.418576	689.677197	16.729891	15.108544
139.570000	588.584442	482.456599	16.359974	14.967744
139.570000	16947.247353	16785.979878	21.900067	20.056784
139.570000	294.617319	295.070188	18.011347	16.293024
938.270000	1481.601305	1313.410175	19.915843	18.303824
938.270000	929.468965	893.836584	26.128397	24.445344
938.270000	9198.453823	10499.639980	17.744496	16.282816
139.570000	248.279401	275.973619	18.443251	16.922576
938.270000	2123.860211	2140.375641	17.358211	15.855312
493.700000	50376.260239	50691.675263	21.575347	19.870752
938.270000	7092.019858	5928.738841	17.533613	15.877840
139.570000	1223.588304	1356.924710	17.672582	16.026560
938.270000	3091.120138	2720.528409	16.678886	15.100624
938.270000	50175.302549	49501.659571	21.067411	19.254576
105.660000	5568.192832	4798.622547	21.046502	19.368800
139.570000	77405.509844	76249.842645	22.456474	20.674720
105.660000	113.665921	108.364447	24.911146	22.828608
139.570000	146.803466	148.467040	24.434890	22.645568
105.660000	58.950803	57.268441	32.521738	30.358064
139.570000	12303.677494	13235.924502	21.321062	19.633504
938.270000	2483.349798	2486.113930	17.326531	15.563152
938.270000	41362.930188	46041.236636	20.915242	19.177840
139.570000	2849.113190	2541.916006	19.961674	18.062000
105.660000	1624.942137	1579.375044	18.814646	17.157008
105.660000	58.145327	71.622423	32.620157	30.610624
105.660000	295.159290	264.253657	16.147930	14.776608
105.660000	64.885691	60.956155	32.142739	30.313008
938.270000	31738.460724	30500.069167	20.550816	19.010112
938.270000	6399.202182	6662.703381	17.055878	15.542384
105.660000	140.933833	136.446441	20.573203	19.088960
139.570000	166.341879	154.497745	23.564006	21.762224
493.700000	20290.634738	23045.976789	20.530646	18.927568
139.570000	137.565452	162.180514	26.479094	24.627680
493.700000	560.990097	514.576702	23.432746	21.615792
938.270000	803.656584	845.099117	29.338531	27.462160
938.270000	1941.932305	2217.467982	17.495597	16.023392
105.660000	73.738750	70.470782	32.311805	30.413680
139.570000	311.132119	257.896596	17.282390	15.630560
938.270000	1013.352196	1294.803747	23.598960	21.988032
139.570000	1173.138555	1114.825598	17.051866	15.720144
493.700000	12515.140630	12392.247795	19.462714	17.965376
105.660000	4314.175645	4443.340233	21.345456	19.328496
105.660000	595.904716	668.062085	16.539494	15.213440
139.570000	129.362116	152.671055	27.320832	25.509440
139.570000	215.132989	246.982255	19.540435	17.797824
105.660000	67.122467	52.551379	32.578656	30.808448
493.700000	16244.876609	14948.492549	20.338138	18.587536
105.660000	4054.852739	3913.371806	20.576160	18.922816
105.660000	113.292924	113.714731	24.258960	22.655776
493.700000	20308.889544	19509.055307	20.781763	19.234336
105.660000	59.095938	61.814302	32.701786	30.750544
493.700000	1406.340878	1603.477986	16.455859	15.138288
938.270000	69794.624186	73040.593259	22.022246	20.128768
938.270000	2328.978929	2591.466909	17.327693	15.448576
938.270000	43858.470921	43775.598283	20.786726	19.138944
105.660000	29532.530984	32542.388660	22.441162	20.662752
105.660000	99280.017081	107643.335071	22.640429	20.840160
938.270000	1228.140146	1212.547757	21.471226	20.007504
493.700000	22302.164086	23952.422072	20.866666	19.108672
493.700000	700.394535	757.442239	20.246160	18.558672
139.570000	32375.988274	35436.713002	22.643280	20.929392
105.660000	1458.943343	1599.426677	18.543466	16.897584
938.270000	18273.167233	18333.883473	19.731994	18.226560
493.700000	465.318552	510.147534	26.579414	25.005200
139.570000	320.452751	291.354151	17.636362	15.969536
139.570000	6922.121041	7179.804103	21.013766	19.300512
139.570000	1201.538188	1180.589765	17.424106	15.934688
105.660000	16774.812610	17116.323251	22.471680	20.403504
493.700000	30134.365272	30474.014306	21.252106	19.644064
105.660000	1283.289771	1337.497876	18.208819	16.518656
938.270000	21577.937205	23528.560279	19.722595	18.135568
105.660000	110.783558	109.013125	24.533309	22.622160
139.570000	708.562955	718.809643	16.688496	15.188800
105.660000	2575.441357	2831.369577	19.365667	17.770896
105.660000	1430.418293	1395.632656	18.260458	16.774912
139.570000	9264.845868	9834.243895	20.742797	19.154080
105.660000	437.718536	444.812022	16.804128	15.376592
105.660000	383.340608	335.313794	16.102627	14.772736
493.700000	889.433278	978.605723	18.082310	16.607536
493.700000	16215.858460	15244.923885	20.237818	18.731680
139.570000	175.500929	201.027139	22.386038	20.693904
105.660000	76.482918	68.966055	32.819002	30.804928
493.700000	1566.439547	1254.004648	16.364198	14.992560
