
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	50000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
938.27000	8888.89341	8872.02000	17.77058	16.15469
493.70000	46196.30229	45014.08862	21.82731	20.03954
139.57000	286.40188	286.36439	17.60194	16.08130
493.70000	3006.37307	3007.75413	17.17109	15.58638
938.27000	1124.76992	1124.23675	22.76810	21.17491
938.27000	33731.09567	34480.08214	20.85589	19.00483
493.70000	1386.08606	1386.74291	16.86696	15.27434
493.70000	1465.21184	1465.58545	16.27877	14.78875
493.70000	402.46047	402.40024	32.24559	29.93355
493.70000	7374.56826	7383.78314	18.32413	16.66667
139.57000	1941.84174	1939.06373	18.35244	16.84390
493.70000	1887.04141	1887.84905	16.56146	14.96440
493.70000	2956.79845	2956.93664	16.99368	15.28630
493.70000	43778.52912	43257.17145	21.67398	20.11715
938.27000	4546.33948	4559.40744	16.56051	14.94592
139.57000	128.19978	128.21149	27.44787	25.50962
139.57000	715.16184	715.20003	16.85154	15.14973
938.27000	5101.46971	5107.44160	17.37300	15.60275
938.27000	848.41196	848.43405	27.67628	26.03762
139.57000	469.32629	469.41358	16.33632	14.78840
493.70000	1619.64752	1619.40809	16.57614	15.05469
105.66000	99737.83152	91382.42899	22.89492	21.15907
105.66000	4823.69210	4828.97828	20.37827	18.83112
493.70000	75929.67685	77032.83943	21.82308	20.16978
493.70000	1408.28871	1407.12484	17.00382	15.20587
139.57000	68433.56733	68824.26022	23.18321	21.37362
938.27000	78412.53296	81903.14384	21.44905	19.72256
139.57000	1982.34234	1982.16629	18.73597	16.93613
938.27000	1667.39389	1667.43536	18.20660	16.55192
938.27000	1327.91157	1327.76183	20.77955	18.91736
139.57000	5997.66524	5987.34860	20.72917	19.04514
139.57000	765.18008	765.13696	16.97203	15.52302
493.70000	45735.51076	44479.57779	21.77884	20.02598
938.27000	2717.39565	2714.36615	16.75238	15.15307
938.27000	16714.23971	16569.92665	18.74242	17.22459
105.66000	233.87984	233.89181	17.45663	15.73440
938.27000	13013.49019	13002.06198	18.69880	17.01850
139.57000	2637.60635	2638.64876	19.02099	17.46430
493.70000	1330.15102	1330.01012	16.74964	15.14638
105.66000	11960.35251	11958.07532	22.17452	20.46968
938.27000	3723.53307	3727.88850	16.61806	14.91230
493.70000	599.90547	599.82951	22.03566	20.49274
139.57000	207.60245	207.59795	20.00676	18.20016
938.27000	1870.09298	1870.35840	17.62475	16.06211
139.57000	22440.67494	22457.36256	22.02858	20.40016
493.70000	1915.02770	1914.17253	16.58321	14.90738
105.66000	1199.01786	1199.94294	18.35360	16.50334
139.57000	1242.99028	1243.07875	17.41946	15.94173
493.70000	989.71781	989.79171	18.27461	16.50141
938.27000	4794.25139	4788.16549	17.17331	15.33171
938.27000	11633.04669	11594.91249	18.16394	16.53467
493.70000	897.75537	897.69621	18.36828	16.77720
139.57000	119.02360	119.04823	28.77801	26.96813
938.27000	89321.61334	90207.21694	21.66426	20.00715
493.70000	11215.39266	11253.99955	19.64139	17.81050
105.66000	6913.85227	6932.74307	21.12391	19.59971
938.27000	12477.65221	12499.25260	18.43259	16.92997
938.27000	1212.08108	1212.25082	21.50269	19.88659
105.66000	148.82457	148.81698	20.43413	18.76987
139.57000	4736.54437	4733.84292	20.58746	18.95608
105.66000	56284.68412	56620.60076	22.35299	20.67771
493.70000	38087.87471	38111.15854	21.27206	19.65322
105.66000	546.10563	546.27035	16.93254	15.20781
105.66000	173.07452	173.06386	19.59197	17.90483
105.66000	66722.16023	65892.29725	22.83315	20.92693
139.57000	41402.40661	41425.71469	22.33440	20.54870
105.66000	81.44860	81.44696	32.28192	30.49235
938.27000	1398.40554	1398.33461	20.09769	18.34888
105.66000	11584.22928	11586.67856	22.00852	20.17101
493.70000	14778.19630	14841.33574	19.63727	18.31562
493.70000	7747.17721	7737.42444	18.91571	17.29411
493.70000	24473.62538	24462.03160	20.84428	19.05728
938.27000	22955.18121	22742.23763	20.04309	18.37141
938.27000	2665.17677	2665.12792	16.70940	15.21714
105.66000	9366.89120	9367.07632	21.76448	20.14637
139.57000	86754.58730	87120.48517	22.63019	20.64885
139.57000	14657.21972	14632.76442	21.87071	20.16890
493.70000	12909.63612	12860.40742	20.05238	18.28358
493.70000	610.14835	610.11958	21.93449	20.43800
493.70000	1160.38146	1160.18754	17.36486	15.86112
493.70000	16215.85846	16188.36195	20.18829	18.63893
493.70000	498.41795	498.51964	26.19725	24.22605
139.57000	10636.54657	10643.55102	21.67092	19.97195
139.57000	52279.46658	50481.97992	21.98539	20.21202
105.66000	5217.53226	5218.40320	21.24915	19.41192
139.57000	43827.53617	43830.44555	22.21106	20.55909
938.27000	2142.06945	2143.66259	17.47194	15.76714
105.66000	166.82593	166.81130	19.45733	17.79483
105.66000	18740.26069	18791.52984	21.66300	20.04235
105.66000	178.63363	178.63172	18.77748	17.28021
493.70000	96167.34658	96077.56628	22.06480	20.52882
938.27000	4695.42262	4696.83263	17.01575	15.45139
139.57000	32554.64768	32759.08955	22.31655	20.62614
105.66000	781.80844	781.97652	17.34184	15.63813
139.57000	790.75755	790.62147	16.97129	15.43872
493.70000	1332.88131	1332.41444	16.82187	15.29018
493.70000	2910.44740	2911.50547	17.06464	15.48571
105.66000	542.73583	542.83309	17.11185	15.43925
105.66000	2665.93122	2665.07401	19.78627	18.00797
139.57000	209.82660	209.84949	19.56198	18.03842
938.27000	3693.35903	3689.02495	16.17676	14.63616
105.66000	1402.48822	1402.81427	17.94873	16.46146
493.70000	72799.95426	73664.41499	21.94695	20.16080
105.66000	567.27978	567.47416	16.74299	15.19338
493.70000	49061.27568	48470.84842	21.96765	20.39453
938.27000	769.61406	769.44750	31.36943	29.67800
938.27000	1561.53991	1562.76588	18.98033	17.29288
938.27000	72379.41919	73330.25173	21.89363	20.02211
