
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	25000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
139.57000	1586.27650	1586.83467	18.33976	16.52517
139.57000	486.51566	486.62139	16.26694	14.99256
938.27000	29973.60006	29130.88630	20.59052	18.71566
105.66000	383.61970	383.71154	16.38109	14.79738
105.66000	15676.40171	15571.72420	22.11813	20.27784
938.27000	814.25678	814.32570	28.64368	27.04082
139.57000	72915.10411	73060.35599	22.28941	20.59429
105.66000	9139.37175	9137.47696	21.72773	19.94467
105.66000	80345.50166	79297.56588	23.01721	21.19410
493.70000	2647.10008	2646.99062	17.05979	15.41250
139.57000	7834.74462	7858.84999	21.10152	19.47757
139.57000	3753.20398	3761.20852	19.87825	18.17781
493.70000	2576.09892	2575.67655	16.65027	15.04096
938.27000	993.03877	993.47165	24.48970	22.51163
493.70000	6549.16771	6574.10934	18.08495	16.60982
493.70000	2292.22264	2292.64790	16.37127	14.97637
105.66000	15922.15636	15965.63115	21.52455	20.07949
493.70000	529.44804	529.29582	25.13005	23.07730
105.66000	1340.32489	1340.39829	18.20724	16.78582
938.27000	1390.98525	1391.65908	20.84956	19.08614
938.27000	2702.34951	2702.95551	16.66431	15.06824
938.27000	55780.03645	56573.96413	21.19909	19.55166
493.70000	11659.72695	11675.19550	19.39745	17.98597
139.57000	20990.34724	21109.12760	21.97515	20.22381
105.66000	131.30156	131.30192	22.07568	20.32237
105.66000	52.32481	52.32409	32.32141	30.45328
938.27000	61350.73353	60598.51496	21.11356	19.47950
139.57000	6712.90776	6722.64211	20.82759	19.38182
938.27000	877.71714	877.63537	26.80931	24.98496
105.66000	105.50751	105.50161	26.62134	24.54390
139.57000	293.10199	293.07987	17.73130	16.21981
105.66000	5513.10367	5516.63976	21.24070	19.44026
493.70000	10433.78384	10440.98390	19.39724	17.62499
105.66000	279.61684	279.62930	16.94458	15.44171
493.70000	13848.16769	13921.50335	19.62639	18.00744
105.66000	2423.08263	2420.44524	19.88026	18.22498
493.70000	1291.76117	1291.56775	17.15018	15.41866
938.27000	1210.00563	1210.25310	21.90904	20.03408
139.57000	2168.52063	2169.25244	18.90631	17.12374
493.70000	942.63366	942.62038	18.28886	16.67406
493.70000	501.39281	501.21961	25.93367	24.25491
938.27000	1968.32976	1967.27721	17.83732	16.36835
139.57000	30474.54345	30398.72891	23.07001	21.11965
938.27000	21654.27150	21481.84310	19.58426	17.99512
938.27000	2659.65487	2658.51955	16.79441	15.23614
139.57000	3271.68152	3270.73485	19.38087	17.89709
493.70000	874.15505	873.98471	18.33660	16.89090
105.66000	10401.89950	10408.22611	22.09891	20.49150
105.66000	277.72180	277.71982	16.84753	15.35582
139.57000	486.86709	486.96993	16.16715	14.71237
938.27000	3723.53307	3720.96798	16.61869	14.94011
105.66000	217.67700	217.66154	17.72654	16.31150
139.57000	334.75796	334.74253	16.69240	15.09341
139.57000	456.74963	456.59949	16.07433	14.79333
105.66000	2794.22489	2793.79194	19.83559	18.29854
105.66000	14907.17076	14859.96277	22.34844	20.79598
139.57000	748.07297	748.18229	16.55343	15.00664
139.57000	203.60064	203.58559	19.94235	18.47261
938.27000	19499.18337	19414.87208	19.49344	17.73922
105.66000	445.63951	445.62433	16.61943	14.96000
938.27000	4484.13333	4476.49262	16.75904	15.22946
493.70000	2864.92235	2863.07881	17.22801	15.51774
139.57000	13054.32057	13090.18356	21.58802	19.98902
938.27000	10347.24736	10357.19586	18.26637	16.49261
105.66000	138.04981	138.05791	21.63976	19.93499
493.70000	458.92157	458.99140	26.83824	24.95117
493.70000	1432.91677	1433.12806	16.64161	15.06824
493.70000	16420.11162	16469.40479	20.46317	18.50570
139.57000	7035.56123	7042.23909	21.28928	19.60658
139.57000	5728.68024	5714.33369	20.56454	19.15496
139.57000	154.82571	154.82782	23.74564	21.85550
139.57000	81420.81739	82519.99119	22.31159	20.61699
493.70000	38296.25893	38368.83377	21.19075	19.41914
938.27000	22492.84400	22643.73275	19.92556	18.42966
139.57000	30924.94101	31299.98447	22.21982	20.54554
139.57000	4648.39828	4644.22655	20.72706	18.94886
105.66000	182.95000	182.94494	18.53312	16.84918
139.57000	1081.64032	1082.22656	17.29622	15.73440
493.70000	2255.93382	2256.57943	16.87055	15.07141
139.57000	1214.51439	1214.07618	17.13846	15.76766
139.57000	1096.77270	1097.22383	17.70215	16.02603
493.70000	38365.97662	37819.23735	21.08040	19.68102
105.66000	17448.32764	17419.16696	22.17420	20.44768
139.57000	147.76802	147.78038	24.28927	22.75310
105.66000	71750.52142	73305.74414	22.42691	20.72734
493.70000	2252.51286	2251.10591	16.37993	15.02178
139.57000	36210.09613	36455.03918	22.07895	20.33170
493.70000	7937.47551	7910.18105	18.53016	16.87312
139.57000	22420.14147	22432.29695	22.37104	20.54360
493.70000	646.62885	646.78653	21.29403	19.38622
105.66000	68.54752	68.54769	31.99838	30.11976
938.27000	26551.24053	26637.35648	20.12335	18.39869
938.27000	6727.47958	6711.69320	17.03434	15.45984
139.57000	222.33771	222.33972	18.76860	17.26384
493.70000	4276.46463	4274.39176	17.78695	16.16525
105.66000	2981.49093	2980.79247	20.37404	18.60109
493.70000	59644.71432	58969.34145	21.99764	20.21677
938.27000	8106.62444	8110.47689	17.38546	15.94824
139.57000	210.20017	210.20116	19.54973	17.96925
493.70000	428.69220	428.75763	28.04356	26.39349
139.57000	520.92052	520.88931	16.68385	15.01826
139.57000	79424.24445	74605.89982	22.23830	20.39822
139.57000	3810.31557	3807.62713	20.11522	18.68504
105.66000	89.03719	89.03851	30.32114	28.57800
938.27000	77349.28646	77389.93959	21.73332	19.81795
105.66000	6377.84927	6369.88898	21.28157	19.70531
493.70000	442.21422	442.25978	27.92909	26.15518
139.57000	254.51485	254.48338	18.43533	16.90621
139.57000	750.99087	751.03772	16.78164	15.31200
105.66000	117.22039	117.21609	23.37034	21.51054
105.66000	246.00606	246.02349	17.72031	16.03272
139.57000	336.99382	337.01120	16.67202	15.12773
493.70000	1265.78226	1265.26820	16.55523	15.13741
105.66000	91642.49048	86631.82494	22.85670	21.14640
938.27000	917.05606	917.41162	26.21731	24.26354
105.66000	3111.65879	3112.72315	19.92809	18.33110
105.66000	72.55555	72.55775	32.35700	30.62594
938.27000	1374.67064	1374.61833	20.13708	18.45430
105.66000	193.29909	193.29430	18.05327	16.57850
105.66000	19564.75083	19559.92884	22.11169	20.46422
938.27000	887.59561	887.57419	26.76400	25.01558
105.66000	546.95185	546.86519	16.66526	15.21027
938.27000	3916.67378	3915.35484	16.51700	14.91090
938.27000	2074.42784	2073.98742	16.88048	15.28243
105.66000	177.65567	177.65980	19.22575	17.41696
493.70000	1208.43162	1208.23949	17.08925	15.50648
493.70000	4394.85232	4394.33791	17.65685	16.06757
493.70000	984.69136	984.76424	17.69993	15.93944
493.70000	8764.79350	8782.44194	18.67779	17.05282
938.27000	3097.74803	3095.06558	16.37698	14.83803
105.66000	55820.87593	55620.12937	22.65014	20.75990
105.66000	43472.96462	42543.40524	22.34676	20.78824
